@relation 'activity_recognition_dataset_modifier-weka.filters.unsupervised.attribute.Remove-R1-9,11-40,43-49,52,55-56,58-102,106-234,236-260,262-287,290-366,370-510,512-523,525-558,560-562'

@attribute tBodyAcc-max()-X numeric
@attribute tGravityAcc-mean()-X numeric
@attribute tGravityAcc-mean()-Y numeric
@attribute tGravityAcc-max()-X numeric
@attribute tGravityAcc-max()-Y numeric
@attribute tGravityAcc-min()-X numeric
@attribute tGravityAcc-min()-Y numeric
@attribute tGravityAcc-energy()-X numeric
@attribute tBodyAccJerk-entropy()-X numeric
@attribute tBodyAccJerk-entropy()-Y numeric
@attribute tBodyAccJerk-entropy()-Z numeric
@attribute tBodyAccJerkMag-entropy() numeric
@attribute tBodyGyroJerkMag-entropy() numeric
@attribute fBodyAcc-entropy()-X numeric
@attribute fBodyAcc-entropy()-Y numeric
@attribute fBodyAccJerk-entropy()-X numeric
@attribute fBodyAccJerk-entropy()-Y numeric
@attribute fBodyAccJerk-entropy()-Z numeric
@attribute fBodyAccMag-entropy() numeric
@attribute fBodyBodyAccJerkMag-entropy() numeric
@attribute angle(X-gravityMean) numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
-0.126616,0.772806,-0.461612,0.71765,-0.460449,0.775262,-0.445327,0.429479,0.623448,0.667536,0.410674,0.643568,0.806939,0.452823,0.582534,0.375613,0.453126,0.180298,0.44507,0.21222,-0.437511,WALKING_UPSTAIRS
-0.305557,0.768197,-0.452793,0.71765,-0.459894,0.776985,-0.429219,0.418959,0.690718,0.625232,0.430148,0.677432,0.778356,0.51788,0.56609,0.35959,0.621046,0.162875,0.564296,0.256696,-0.440143,WALKING_UPSTAIRS
-0.224489,0.761048,-0.450053,0.696559,-0.45651,0.776768,-0.429219,0.402554,0.621801,0.502382,0.400391,0.637921,0.780852,0.325524,0.480476,0.338805,0.52442,0.058687,0.431792,0.079947,-0.439909,WALKING_UPSTAIRS
-0.224489,0.762111,-0.440178,0.696559,-0.440975,0.776768,-0.427839,0.404967,0.587441,0.504643,0.410068,0.610374,0.788155,0.399683,0.465728,0.321464,0.4776,0.123502,0.438957,0.115056,-0.448499,WALKING_UPSTAIRS
-0.105224,0.770143,-0.434163,0.710852,-0.440975,0.777149,-0.415091,0.423346,0.628883,0.497042,0.434876,0.596505,0.793584,0.511346,0.46887,0.357829,0.418933,0.106071,0.399479,0.172954,-0.457243,WALKING_UPSTAIRS
-0.144266,0.831095,-0.402725,0.78963,-0.407782,0.814795,-0.385069,0.56675,0.557635,0.467416,0.60561,0.638038,0.794101,0.435503,0.528014,0.378274,0.464603,0.225434,0.457013,0.174904,-0.527849,WALKING_UPSTAIRS
-0.322768,0.796074,-0.415609,0.760257,-0.410688,0.80577,-0.404643,0.483324,0.508793,0.564589,0.500688,0.619743,0.835687,0.430961,0.553238,0.304909,0.491545,0.238049,0.397784,0.092404,-0.488601,WALKING_UPSTAIRS
-0.310961,0.782327,-0.426314,0.717677,-0.424717,0.793836,-0.40624,0.451282,0.524181,0.563374,0.502133,0.567493,0.838454,0.3166,0.446343,0.277542,0.486605,0.281645,0.453094,0.035018,-0.474013,WALKING_UPSTAIRS
-0.181444,0.779526,-0.427465,0.711703,-0.424717,0.793836,-0.417452,0.444807,0.630113,0.536222,0.538841,0.593055,0.779793,0.439542,0.54812,0.333658,0.483974,0.246935,0.478928,0.111378,-0.472449,WALKING_UPSTAIRS
-0.173013,0.780616,-0.438037,0.715324,-0.437262,0.787652,-0.418117,0.447328,0.650885,0.547566,0.553373,0.630315,0.791711,0.432125,0.572416,0.429203,0.444406,0.251667,0.44909,0.238735,-0.465167,WALKING_UPSTAIRS
-0.157496,0.775049,-0.437845,0.715324,-0.438555,0.782107,-0.418117,0.434564,0.657242,0.680475,0.501123,0.606146,0.808988,0.521001,0.405864,0.503763,0.464083,0.292566,0.440296,0.258047,-0.463347,WALKING_UPSTAIRS
-0.157496,0.774968,-0.431273,0.712349,-0.438555,0.782107,-0.415041,0.434368,0.647611,0.594244,0.428583,0.621233,0.879839,0.563853,0.334352,0.46832,0.330838,0.095791,0.437718,0.231994,-0.468408,WALKING_UPSTAIRS
-0.254093,0.777881,-0.434015,0.712349,-0.439543,0.793739,-0.410689,0.441024,0.519558,0.639683,0.538784,0.617564,0.826877,0.35302,0.321849,0.426416,0.364887,0.240971,0.385084,0.193036,-0.465146,WALKING_UPSTAIRS
0.435102,0.840883,-0.373514,0.819319,-0.365608,0.821202,-0.386266,0.590722,0.352036,0.559018,0.647484,0.744326,0.872089,0.64821,0.426724,0.609951,0.496938,0.396664,0.766577,0.551852,-0.571669,WALKING_DOWNSTAIRS
0.442538,0.882014,-0.357806,0.82355,-0.365608,0.854132,-0.338256,0.690838,0.428663,0.697107,0.648864,0.782374,0.86772,0.615064,0.447048,0.672158,0.480109,0.402839,0.594383,0.540243,-0.610036,WALKING_DOWNSTAIRS
0.442538,0.89259,-0.359744,0.831538,-0.370078,0.902519,-0.339451,0.717059,0.528266,0.633376,0.700279,0.801437,0.908763,0.684964,0.611534,0.672158,0.493952,0.550114,0.652521,0.532554,-0.608218,WALKING_DOWNSTAIRS
0.341596,0.877705,-0.359748,0.831538,-0.370078,0.873215,-0.339451,0.680135,0.572003,0.608778,0.603737,0.784072,0.887317,0.64323,0.671471,0.59149,0.560315,0.485387,0.723199,0.412356,-0.601907,WALKING_DOWNSTAIRS
0.341596,0.870423,-0.356355,0.818528,-0.357299,0.873215,-0.33687,0.661961,0.551559,0.675654,0.682096,0.796811,0.854742,0.687282,0.646067,0.586988,0.689487,0.568562,0.762841,0.501882,-0.610274,WALKING_DOWNSTAIRS
0.302799,0.886782,-0.352859,0.828457,-0.357299,0.879434,-0.33687,0.702609,0.488028,0.712817,0.697649,0.7708,0.873149,0.736159,0.649521,0.688913,0.689095,0.549493,0.757343,0.595406,-0.621972,WALKING_DOWNSTAIRS
0.55876,0.887566,-0.358808,0.828457,-0.361241,0.895495,-0.336509,0.704516,0.598446,0.592129,0.562924,0.818703,0.855802,0.690633,0.647549,0.673761,0.673385,0.499036,0.731819,0.651,-0.614759,WALKING_DOWNSTAIRS
0.55876,0.888132,-0.362459,0.828413,-0.373309,0.895495,-0.336509,0.705916,0.538358,0.489192,0.609092,0.816309,0.903063,0.665788,0.559352,0.711864,0.675838,0.566171,0.753237,0.649597,-0.609891,WALKING_DOWNSTAIRS
0.048218,0.841346,-0.404197,0.793761,-0.40021,0.814873,-0.397904,0.591382,0.654239,0.558747,0.560838,0.609171,0.834085,0.565823,0.596728,0.507935,0.582778,0.245438,0.598606,0.262159,-0.535077,WALKING_UPSTAIRS
-0.224472,0.801537,-0.425308,0.7886,-0.415518,0.799248,-0.407158,0.496591,0.675601,0.637863,0.516389,0.627179,0.878237,0.397656,0.599,0.212161,0.534654,0.283818,0.470005,0.203758,-0.491747,WALKING_UPSTAIRS
-0.333012,0.77671,-0.434801,0.716152,-0.444075,0.78872,-0.40921,0.43836,0.534431,0.555117,0.460294,0.592548,0.859629,0.428644,0.416862,0.199412,0.469652,0.301427,0.46341,0.12662,-0.464172,WALKING_UPSTAIRS
-0.202355,0.77013,-0.435916,0.708877,-0.444075,0.785599,-0.40921,0.423265,0.446055,0.522822,0.383845,0.592763,0.757805,0.40623,0.272242,0.389614,0.408272,0.242617,0.415311,0.097713,-0.456831,WALKING_UPSTAIRS
-0.120883,0.772479,-0.437737,0.705896,-0.444503,0.785599,-0.410439,0.42864,0.503346,0.725192,0.398384,0.672852,0.768891,0.500383,0.494807,0.333597,0.521696,0.293748,0.551383,0.292314,-0.456179,WALKING_UPSTAIRS
0.019686,0.767,-0.446764,0.705896,-0.450159,0.772949,-0.430087,0.416184,0.669483,0.731746,0.471116,0.679292,0.836134,0.591746,0.658567,0.519484,0.638934,0.384148,0.554755,0.378777,-0.443951,WALKING_UPSTAIRS
0.019686,0.764598,-0.446506,0.705729,-0.445339,0.772949,-0.430087,0.410696,0.706108,0.652374,0.448267,0.676501,0.914463,0.519301,0.566335,0.508225,0.581846,0.317573,0.496914,0.364793,-0.439467,WALKING_UPSTAIRS
-0.191747,0.767775,-0.438725,0.705729,-0.445339,0.774983,-0.415272,0.417896,0.565533,0.640036,0.43241,0.586874,0.905654,0.492625,0.557923,0.421209,0.452611,0.25938,0.418942,0.206007,-0.445263,WALKING_UPSTAIRS
-0.881424,0.934271,-0.314923,0.918056,-0.287469,0.891578,-0.353966,0.824866,0.255715,-0.078351,0.126462,0.146513,0.639492,-0.071872,-0.323425,-0.173825,-0.457403,-0.275044,-0.120384,-0.329538,-0.65276,STANDING
-0.896921,0.883032,-0.362346,0.872304,-0.305163,0.885452,-0.361118,0.693641,0.025433,-0.178887,-0.013432,-0.013521,0.551415,-0.23266,-0.412576,-0.382253,-0.602641,-0.392145,-0.283552,-0.427222,-0.623441,STANDING
-0.888929,0.869097,-0.382464,0.803028,-0.38598,0.885452,-0.361118,0.658541,-0.255356,-0.259475,-0.261259,-0.268012,0.320738,-0.528058,-0.330102,-0.632525,-0.539955,-0.56335,-0.361992,-0.614681,-0.590314,STANDING
-0.86879,0.876199,-0.367585,0.805428,-0.370865,0.890395,-0.350992,0.676111,-0.151346,0.061596,-0.111028,-0.035933,0.288929,-0.384195,-0.234304,-0.553505,-0.301951,-0.437835,-0.219412,-0.373416,-0.598845,STANDING
-0.865321,0.878738,-0.356485,0.805428,-0.369884,0.899674,-0.33583,0.682407,-0.0798,0.075343,-0.11363,-0.037851,0.322136,-0.358614,-0.182544,-0.476609,-0.319315,-0.495343,-0.302108,-0.370744,-0.606616,STANDING
-0.865321,0.879693,-0.354305,0.80737,-0.369884,0.899738,-0.324438,0.684783,-0.17429,-0.107738,-0.446505,-0.253177,0.110813,-0.451196,-0.419041,-0.574554,-0.552272,-0.653536,-0.472577,-0.565838,-0.6094,STANDING
-0.910522,0.879516,-0.356404,0.80737,-0.373052,0.896144,-0.32593,0.684343,-0.3226,-0.198648,-0.489925,-0.387798,-0.087135,-0.480602,-0.433578,-0.679026,-0.652923,-0.776626,-0.620826,-0.828516,-0.608729,STANDING
-0.910522,0.875177,-0.358433,0.806464,-0.37453,0.893464,-0.328287,0.673572,-0.346743,-0.274836,-0.530133,-0.425165,0.035524,-0.580051,-0.423463,-0.782358,-0.672172,-0.83215,-0.574364,-0.771789,-0.599931,STANDING
-0.913652,0.875642,-0.357199,0.808268,-0.369335,0.893464,-0.328287,0.67473,-0.423629,-0.29598,-0.623607,-0.424081,0.012554,-0.678362,-0.480158,-0.867644,-0.652923,-0.900162,-0.561,-0.861217,-0.600946,STANDING
-0.915782,0.880947,-0.352883,0.809233,-0.368268,0.896999,-0.326135,0.687908,-0.626533,-0.490529,-0.739977,-0.650294,-0.285568,-0.792633,-0.601616,-0.943699,-0.85688,-1,-0.676235,-0.861217,-0.611309,STANDING
-0.926206,0.88067,-0.35372,0.809233,-0.368268,0.898522,-0.326336,0.687219,-0.562223,-0.508736,-0.694812,-0.65893,-0.253893,-0.946357,-0.64984,-1,-0.93912,-0.942216,-0.816674,-0.898,-0.610732,STANDING
-0.926206,0.878458,-0.355673,0.806586,-0.369632,0.898522,-0.326336,0.68171,-0.54897,-0.475418,-0.643114,-0.611891,-0.235045,-0.907316,-0.703136,-1,-0.85688,-0.900162,-0.791957,-0.940965,-0.606073,STANDING
-0.934226,0.879834,-0.353,0.807033,-0.368432,0.898612,-0.326197,0.685132,-0.688012,-0.660921,-0.795854,-0.765741,-0.368578,-0.907316,-0.741924,-1,-1,-1,-0.843671,-1,-0.607912,STANDING
-0.930495,0.879588,-0.352263,0.807033,-0.368432,0.899553,-0.32221,0.68452,-0.664456,-0.496969,-0.622789,-0.580049,-0.264374,-0.792633,-0.616562,-1,-0.792618,-0.900162,-0.748065,-0.940965,-0.607192,STANDING
-0.925988,0.879184,-0.350805,0.808036,-0.364216,0.899553,-0.32221,0.683516,-0.622721,-0.438751,-0.536552,-0.546031,-0.205745,-0.792633,-0.601616,-0.943699,-0.894813,-0.864158,-0.748065,-0.940965,-0.606721,STANDING
-0.925988,0.883468,-0.345592,0.814273,-0.36002,0.900545,-0.319273,0.694198,-0.575448,-0.519448,-0.697211,-0.634545,-0.230094,-0.844178,-0.660525,-0.943699,-0.93912,-1,-0.748065,-1,-0.616045,STANDING
-0.933179,0.885997,-0.344247,0.814273,-0.36002,0.903131,-0.316572,0.700505,-0.61296,-0.506336,-0.603806,-0.65662,-0.28315,-0.817269,-0.685704,-0.943699,-0.894813,-0.942216,-0.710199,-1,-0.620887,STANDING
-0.940451,0.88241,-0.347906,0.814095,-0.360769,0.900928,-0.31946,0.691556,-0.74495,-0.623578,-0.627308,-0.705332,-0.436392,-0.873892,-0.741924,-1,-1,-0.942216,-0.739177,-1,-0.612846,STANDING
-0.931447,0.879857,-0.350351,0.806549,-0.366728,0.900928,-0.31946,0.685188,-0.707019,-0.635366,-0.630866,-0.71598,-0.368179,-0.844178,-0.763544,-1,-1,-1,-0.791957,-1,-0.607279,STANDING
-0.931447,0.881225,-0.348392,0.809194,-0.363428,0.901755,-0.319459,0.688595,-0.707019,-0.672018,-0.615218,-0.744443,-0.363244,-0.873892,-0.757953,-1,-0.93912,-0.942216,-0.791957,-1,-0.610748,STANDING
-0.942062,0.883139,-0.346202,0.809617,-0.363428,0.90257,-0.316564,0.693366,-0.875096,-0.770924,-0.806808,-0.835587,-0.571486,-1,-0.870398,-1,-1,-1,-0.946182,-1,-0.615329,STANDING
-0.943655,0.883286,-0.34701,0.809617,-0.363429,0.903749,-0.316438,0.693732,-0.817601,-0.754968,-0.776815,-0.828318,-0.575136,-1,-0.870398,-1,-1,-1,-0.946182,-1,-0.614924,STANDING
-0.944155,0.882,-0.346859,0.808969,-0.363198,0.902243,-0.316438,0.690524,-0.73722,-0.773336,-0.656197,-0.873665,-0.5289,-0.946357,-0.83986,-1,-1,-1,-0.946182,-1,-0.612321,STANDING
-0.764348,0.82476,-0.415061,0.793534,-0.379248,0.744398,-0.485275,0.553071,-0.241791,-0.255091,-0.370527,-0.271723,0.184159,-0.331497,-0.156606,-0.619103,-0.574643,-0.7295,-0.183809,-0.682105,-0.523401,STANDING
-0.901597,0.867424,-0.369527,0.802655,-0.379248,0.871373,-0.355572,0.654422,-0.337696,-0.324362,-0.453504,-0.433434,-0.043166,-0.598825,-0.527045,-0.73644,-0.738881,-0.75216,-0.643434,-0.940965,-0.585958,STANDING
-0.901597,0.874598,-0.370154,0.804389,-0.385849,0.888413,-0.341085,0.672148,-0.397745,-0.343878,-0.564972,-0.464338,-0.004403,-0.575745,-0.508914,-0.782358,-0.715006,-0.942216,-0.516052,-0.898,-0.597848,STANDING
-0.913348,0.877662,-0.367526,0.804585,-0.382647,0.894224,-0.337738,0.679733,-0.409394,-0.431598,-0.474118,-0.428444,0.03724,-0.663615,-0.52754,-0.782358,-0.792618,-0.803164,-0.625686,-0.861217,-0.603229,STANDING
-0.928652,0.871282,-0.369993,0.804585,-0.382647,0.882966,-0.348117,0.663955,-0.494516,-0.516009,-0.478654,-0.595472,-0.126962,-0.678362,-0.670814,-0.808214,-1,-0.864158,-0.676235,-1,-0.592619,STANDING
-0.928652,0.864752,-0.375555,0.797409,-0.385377,0.882834,-0.348528,0.647824,-0.612776,-0.566883,-0.6273,-0.780708,-0.350931,-0.791213,-0.655977,-1,-0.93912,-1,-0.710199,-1,-0.581229,STANDING
-0.929668,0.869593,-0.370708,0.803515,-0.378368,0.882834,-0.348528,0.659784,-0.672493,-0.654955,-0.730582,-0.806477,-0.394564,-0.817269,-0.64984,-1,-1,-1,-0.790533,-1,-0.589894,STANDING
-0.917208,0.874731,-0.364873,0.803515,-0.3783,0.889175,-0.343118,0.672466,-0.578438,-0.591468,-0.64686,-0.691881,-0.37308,-0.76448,-0.688236,-1,-1,-1,-0.686579,-1,-0.599518,STANDING
-0.917208,0.869626,-0.371363,0.803504,-0.3783,0.886397,-0.346587,0.659852,-0.549299,-0.551064,-0.618868,-0.65104,-0.326039,-0.740023,-0.67894,-0.943699,-0.93912,-1,-0.737572,-0.940965,-0.590199,STANDING
-0.927743,0.868209,-0.372706,0.798769,-0.382111,0.886397,-0.346587,0.65634,-0.638035,-0.530918,-0.68549,-0.723863,-0.356027,-0.873892,-0.741924,-1,-0.93912,-1,-0.816674,-1,-0.587072,STANDING
-0.933953,0.871742,-0.366151,0.798769,-0.381448,0.889815,-0.341033,0.665058,-0.74495,-0.595583,-0.790886,-0.765925,-0.531612,-0.907316,-0.741924,-1,-1,-1,-0.907014,-1,-0.593323,STANDING
-0.940319,0.871346,-0.365137,0.798748,-0.381448,0.891988,-0.334942,0.664079,-0.807351,-0.704919,-0.849318,-0.877843,-0.75551,-1,-0.904748,-1,-1,-1,-0.946182,-1,-0.592402,STANDING
-0.929747,0.871057,-0.36495,0.800878,-0.376178,0.891969,-0.334942,0.663365,-0.714237,-0.729981,-0.798327,-0.835412,-0.505579,-0.946357,-0.889911,-1,-1,-1,-0.853531,-1,-0.592558,STANDING
-0.929747,0.875254,-0.358842,0.805627,-0.370494,0.891969,-0.334921,0.673768,-0.669877,-0.754968,-0.726599,-0.780976,-0.369553,-0.907316,-0.732819,-1,-1,-1,-0.816674,-1,-0.60112,STANDING
-0.93124,0.878146,-0.355033,0.805627,-0.370494,0.896347,-0.327877,0.680936,-0.76691,-0.793046,-0.691361,-0.794873,-0.399364,-0.907316,-0.812205,-1,-1,-1,-0.946182,-1,-0.605609,STANDING
-0.939392,0.874427,-0.359135,0.805419,-0.370743,0.89183,-0.331465,0.671715,-0.807351,-0.793046,-0.719482,-0.800109,-0.633918,-0.946357,-0.904748,-1,-1,-1,-0.946182,-1,-0.598812,STANDING
-0.939392,0.870621,-0.362873,0.799638,-0.37794,0.891779,-0.331599,0.662288,-0.714237,-0.610851,-0.67521,-0.701973,-0.49167,-0.946357,-0.721837,-1,-1,-1,-0.873482,-1,-0.592899,STANDING
-0.939675,0.869128,-0.364108,0.795691,-0.381037,0.889222,-0.333063,0.658598,-0.688354,-0.369425,-0.471915,-0.53931,-0.209242,-0.946357,-0.688236,-1,-0.85688,-0.83215,-0.791957,-0.940965,-0.590486,STANDING
-0.939675,0.866834,-0.365773,0.795482,-0.381233,0.88641,-0.336702,0.652944,-0.699834,-0.420083,-0.511925,-0.581948,-0.301464,-0.907316,-0.685704,-1,-0.85688,-0.776626,-0.791957,-0.940965,-0.586314,STANDING
-0.932508,0.865032,-0.367401,0.792453,-0.382977,0.886328,-0.3371,0.648502,-0.72265,-0.686754,-0.753089,-0.830098,-0.455609,-0.844178,-0.870398,-1,-1,-1,-0.907014,-1,-0.582288,STANDING
-0.932508,0.865909,-0.365979,0.793179,-0.381342,0.886328,-0.3371,0.650662,-0.739422,-0.68965,-0.775482,-0.847263,-0.488039,-0.946357,-0.83986,-1,-1,-1,-0.907014,-1,-0.584296,STANDING
-0.922791,0.873207,0.282906,0.833684,0.278718,0.872578,0.183422,0.669136,-0.501938,-0.501876,-0.555076,-0.483195,-0.14146,-0.539798,-0.352501,-1,-0.764658,-0.83215,-0.177531,-0.861217,-0.596342,SITTING
-0.922791,0.8592,0.282071,0.794549,0.27725,0.872578,0.292387,0.634223,-0.534868,-0.49092,-0.488761,-0.568879,-0.43568,-0.946357,-0.64984,-1,-0.894813,-0.900162,-0.495731,-0.940965,-0.607438,SITTING
-0.931924,0.866423,0.2729,0.794645,0.241871,0.879176,0.292387,0.651936,-0.589256,-0.686754,-0.612809,-0.720848,-0.601479,-0.946357,-0.870398,-1,-1,-0.942216,-1,-1,-0.625215,SITTING
-0.933153,0.866671,0.276509,0.794645,0.244002,0.887289,0.295384,0.65254,-0.672028,-0.55019,-0.668722,-0.696661,-0.38996,-0.907316,-0.812205,-1,-0.93912,-1,-0.946182,-1,-0.621872,SITTING
-0.933153,0.86706,0.278357,0.796831,0.244002,0.887289,0.299516,0.6535,-0.696442,-0.527461,-0.68394,-0.697432,-0.416828,-0.946357,-0.83986,-1,-0.93912,-1,-0.907014,-1,-0.623126,SITTING
-0.934976,0.869702,0.278554,0.797097,0.244636,0.88821,0.300794,0.660019,-0.733366,-0.584329,-0.741416,-0.815359,-0.626098,-0.946357,-0.94487,-1,-1,-1,-0.946182,-1,-0.626835,SITTING
-0.937229,0.868767,0.279763,0.797097,0.246908,0.888656,0.300794,0.657711,-0.643319,-0.6623,-0.753375,-0.902568,-0.655021,-0.907316,-0.870398,-1,-0.93912,-1,-1,-1,-0.626399,SITTING
-0.937229,0.867453,0.280877,0.794016,0.246908,0.888656,0.302324,0.654466,-0.65641,-0.642742,-0.728314,-0.815606,-0.596963,-1,-0.870398,-1,-1,-1,-1,-1,-0.624993,SITTING
-0.940349,0.868074,0.280693,0.794016,0.246755,0.889003,0.302732,0.655998,-0.797465,-0.595583,-0.747042,-0.78404,-0.585514,-1,-0.904748,-1,-1,-1,-1,-1,-0.626052,SITTING
-0.940349,0.868974,0.280654,0.79588,0.24628,0.890198,0.302725,0.658219,-0.808474,-0.69327,-0.689589,-0.775959,-0.671629,-1,-1,-1,-1,-1,-1,-1,-0.627601,SITTING
-0.937401,0.869547,0.280706,0.79588,0.247063,0.890458,0.302688,0.659633,-0.74384,-0.77939,-0.722908,-0.786751,-0.697943,-1,-0.94487,-1,-1,-1,-1,-1,-0.628187,SITTING
-0.937401,0.869042,0.28124,0.795799,0.247222,0.890426,0.302688,0.658386,-0.817601,-0.882691,-0.793176,-0.819749,-0.712611,-0.946357,-0.94487,-1,-1,-1,-1,-1,-0.626728,SITTING
-0.936698,0.868701,0.281523,0.795082,0.247222,0.889642,0.303609,0.657545,-0.807351,-0.778175,-0.730582,-0.792321,-0.592013,-1,-1,-1,-1,-1,-1,-1,-0.626648,SITTING
-0.936698,0.867631,0.282041,0.795082,0.249082,0.887599,0.303609,0.654906,-0.685559,-0.717033,-0.74896,-0.856762,-0.530641,-1,-1,-1,-1,-1,-0.907014,-1,-0.625673,SITTING
-0.942159,0.865371,0.284394,0.79291,0.252574,0.885416,0.30468,0.649339,-0.678906,-0.704919,-0.746837,-0.824366,-0.519414,-1,-1,-1,-1,-1,-0.946182,-1,-0.621257,SITTING
-0.942461,0.863273,0.287212,0.790799,0.253775,0.884514,0.306835,0.644177,-0.761244,-0.616801,-0.706749,-0.773921,-0.534338,-1,-0.94487,-1,-1,-1,-1,-1,-0.617749,SITTING
-0.94259,0.862446,0.288686,0.788583,0.253936,0.883953,0.310343,0.642144,-0.807351,-0.66361,-0.798327,-0.810139,-0.67071,-1,-0.904748,-1,-1,-1,-0.946182,-1,-0.616285,SITTING
-0.941567,0.861504,0.289032,0.78836,0.253969,0.882422,0.311419,0.639832,-0.769828,-0.746258,-0.757852,-0.802606,-0.791592,-1,-0.94487,-1,-1,-1,-1,-1,-0.614391,SITTING
-0.877577,0.966583,-0.07399,0.908846,-0.000843,0.979323,-0.07211,0.90794,-0.194378,-0.154589,-0.163922,-0.258211,0.011411,-0.533774,-0.163964,-0.642133,-0.672172,-0.653536,-0.148932,-0.798901,-0.929217,SITTING
-0.892848,0.965363,-0.085512,0.897012,-0.092499,0.979323,-0.07211,0.904679,-0.340865,-0.278202,-0.440327,-0.339422,-0.112183,-0.59008,-0.427654,-0.696827,-0.634972,-0.75216,-0.510215,-0.798901,-0.863051,SITTING
-0.90331,0.970663,-0.071537,0.897139,-0.091651,0.985494,-0.058226,0.918705,-0.442972,-0.245474,-0.477406,-0.317913,-0.116657,-0.729337,-0.397018,-0.73644,-0.574643,-0.75216,-0.510215,-0.798901,-0.882836,SITTING
-0.939558,0.971642,-0.06645,0.897329,-0.083876,0.99101,-0.042968,0.921304,-0.650052,-0.358403,-0.446931,-0.534634,-0.224097,-0.907316,-0.535462,-1,-0.692824,-0.803164,-0.635903,-0.861217,-0.893766,SITTING
-0.934721,0.972015,-0.060879,0.897728,-0.08266,0.991042,-0.042468,0.922294,-0.511742,-0.47876,-0.584213,-0.6278,-0.243047,-0.817269,-0.611583,-1,-0.894813,-0.942216,-0.769171,-0.940965,-0.894403,SITTING
-0.934721,0.972077,-0.057328,0.897733,-0.08266,0.99079,-0.030142,0.92246,-0.502563,-0.434414,-0.443294,-0.586324,-0.304501,-0.873892,-0.721837,-0.902724,-0.894813,-0.776626,-0.638691,-0.940965,-0.896683,SITTING
-0.932422,0.971629,-0.056989,0.897914,-0.079657,0.990599,-0.030012,0.921271,-0.601094,-0.410873,-0.488741,-0.563831,-0.256969,-0.873892,-0.614818,-0.943699,-0.792618,-0.803164,-0.625686,-0.940965,-0.896028,SITTING
-0.917769,0.972589,-0.053338,0.899502,-0.074932,0.990599,-0.029942,0.923821,-0.574185,-0.449565,-0.520746,-0.573921,-0.223856,-0.873892,-0.616562,-1,-0.823157,-0.900162,-0.790533,-0.898,-0.901784,SITTING
-0.917769,0.974029,-0.051384,0.899554,-0.074932,0.992862,-0.027491,0.927651,-0.6317,-0.554607,-0.54383,-0.638096,-0.2922,-0.873892,-0.709665,-1,-1,-0.942216,-0.816674,-0.940965,-0.911737,SITTING
-0.940152,0.973999,-0.051205,0.899554,-0.068287,0.993125,-0.027491,0.927572,-0.761244,-0.64428,-0.737492,-0.76552,-0.377927,-1,-0.732819,-1,-1,-1,-0.739177,-1,-0.917566,SITTING
-0.936219,0.973223,-0.044093,0.899036,-0.063552,0.992398,-0.027374,0.925506,-0.684308,-0.707235,-0.725056,-0.801019,-0.447747,-1,-0.732819,-1,-1,-1,-0.790533,-1,-0.912365,SITTING
-0.922705,0.97336,-0.041104,0.899411,-0.063552,0.992398,-0.017815,0.925872,-0.584608,-0.640256,-0.634887,-0.676319,-0.460209,-0.946357,-0.721837,-1,-0.93912,-0.942216,-0.791957,-1,-0.905384,SITTING
-0.922705,0.974047,-0.044589,0.899411,-0.066538,0.992853,-0.018246,0.927699,-0.704964,-0.622462,-0.702423,-0.647926,-0.501967,-1,-0.721837,-1,-1,-0.942216,-0.769171,-0.940965,-0.909571,SITTING
-0.936885,0.973605,-0.042859,0.899355,-0.063366,0.992482,-0.018246,0.926524,-0.807351,-0.688321,-0.684152,-0.753708,-0.672503,-1,-0.889911,-1,-1,-1,-0.843671,-1,-0.910535,SITTING
-0.936885,0.973119,-0.038897,0.898887,-0.063177,0.992482,-0.016832,0.92523,-0.776747,-0.725725,-0.620399,-0.76007,-0.647461,-0.946357,-0.870398,-1,-1,-1,-0.907014,-1,-0.908702,SITTING
-0.929654,0.972948,-0.038712,0.898439,-0.063177,0.992532,-0.014256,0.924776,-0.753959,-0.745755,-0.725056,-0.779959,-0.645986,-0.946357,-0.870398,-1,-1,-1,-0.873482,-1,-0.911935,SITTING
-0.929654,0.972945,-0.043127,0.898656,-0.065436,0.992532,-0.021494,0.924766,-0.785263,-0.714346,-0.746139,-0.792232,-0.544204,-0.873892,-0.815786,-1,-1,-1,-0.843671,-1,-0.915942,SITTING
-0.941482,0.973749,-0.046715,0.900223,-0.068157,0.992696,-0.021509,0.926905,-0.817601,-0.739902,-0.783,-0.830802,-0.553588,-1,-0.786886,-1,-1,-0.942216,-0.873482,-1,-0.916983,SITTING
-0.942703,0.974613,-0.042567,0.900391,-0.059954,0.993502,-0.021509,0.929206,-0.74495,-0.745755,-0.687873,-0.764514,-0.598021,-0.946357,-0.904748,-1,-1,-1,-0.946182,-1,-0.917304,SITTING
-0.929556,0.973836,-0.035346,0.900391,-0.059068,0.992424,-0.015971,0.927138,-0.730889,-0.792882,-0.601683,-0.718468,-0.539954,-0.946357,-0.849961,-1,-1,-1,-0.907014,-1,-0.917086,SITTING
