@relation 'activity_recognition_dataset_modifier-weka.filters.unsupervised.attribute.Remove-R1-3,5-6,8-9,11-16,18-41,43-53,55-265,267-268,270-271,273-274,276-281,283-302,304-310,312-314,316-381,383-389,391-503,506-508,510-559,561-562'

@attribute tBodyAcc-std()-X numeric
@attribute tBodyAcc-mad()-X numeric
@attribute tBodyAcc-max()-X numeric
@attribute tBodyAcc-energy()-X numeric
@attribute tGravityAcc-mean()-Y numeric
@attribute tGravityAcc-min()-Y numeric
@attribute fBodyAcc-mean()-X numeric
@attribute fBodyAcc-std()-X numeric
@attribute fBodyAcc-mad()-X numeric
@attribute fBodyAcc-max()-X numeric
@attribute fBodyAcc-energy()-X numeric
@attribute fBodyAcc-bandsEnergy()-A-18 numeric
@attribute fBodyAcc-bandsEnergy()-I-1_16 numeric
@attribute fBodyAcc-bandsEnergy()-M-1_24 numeric
@attribute fBodyAccJerk-bandsEnergy()-A-1_8 numeric
@attribute fBodyAccJerk-bandsEnergy()-I-1_16 numeric
@attribute fBodyAccMag-std() numeric
@attribute fBodyAccMag-mad() numeric
@attribute fBodyAccMag-energy() numeric
@attribute angle(Y-gravityMean) numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
-0.991549,-0.992183,-0.930965,-0.999928,-0.179618,-0.154158,-0.991604,-0.991378,-0.992952,-0.989806,-0.999928,-0.999921,-0.999929,-0.999932,-0.99999,-0.999961,-0.9399,-0.952795,-0.997793,0.206358,STANDING
-0.99541,-0.995795,-0.941844,-0.99996,-0.183095,-0.156975,-0.995028,-0.995494,-0.99617,-0.994159,-0.99997,-0.999969,-0.999973,-0.999972,-0.999991,-0.999986,-0.962453,-0.970574,-0.999064,0.208703,STANDING
-0.995682,-0.995691,-0.941844,-0.999968,-0.184536,-0.156975,-0.994845,-0.996029,-0.99523,-0.996797,-0.999972,-0.999979,-0.999978,-0.999976,-0.99999,-0.999977,-0.981799,-0.979376,-0.999634,0.209681,STANDING
-0.996002,-0.99604,-0.942376,-0.999972,-0.184765,-0.159003,-0.994952,-0.996488,-0.995614,-0.996746,-0.999975,-0.999982,-0.999977,-0.999977,-0.999994,-0.999966,-0.979555,-0.981908,-0.999637,0.209867,STANDING
-0.996948,-0.997143,-0.942163,-0.999982,-0.187427,-0.159255,-0.996911,-0.996873,-0.996442,-0.996994,-0.999982,-0.999985,-0.999983,-0.999983,-0.999994,-0.999976,-0.989024,-0.988353,-0.999829,0.211631,STANDING
-0.996866,-0.997554,-0.942163,-0.999981,-0.188463,-0.159255,-0.996512,-0.996965,-0.996547,-0.997752,-0.999981,-0.999981,-0.99998,-0.999982,-0.999987,-0.999977,-0.996137,-0.995117,-0.999948,0.212267,STANDING
-0.997711,-0.998359,-0.945467,-0.999986,-0.188152,-0.158911,-0.997832,-0.997563,-0.997363,-0.998264,-0.999987,-0.999988,-0.999987,-0.999988,-0.999991,-0.999986,-0.996329,-0.995225,-0.999955,0.212113,STANDING
-0.998614,-0.998813,-0.945442,-0.999993,-0.188036,-0.15952,-0.998723,-0.998493,-0.998303,-0.998252,-0.999993,-0.999991,-0.999994,-0.999993,-0.999997,-0.999997,-0.994869,-0.995179,-0.999946,0.212111,STANDING
-0.998131,-0.998228,-0.942036,-0.999991,-0.189186,-0.16136,-0.998035,-0.998116,-0.99809,-0.997367,-0.99999,-0.999988,-0.999991,-0.999992,-0.999997,-0.999995,-0.993822,-0.992595,-0.99993,0.212899,STANDING
-0.99835,-0.998565,-0.942036,-0.999992,-0.189729,-0.16136,-0.998062,-0.998456,-0.997966,-0.998858,-0.999991,-0.99999,-0.999993,-0.999993,-0.999994,-0.999994,-0.995705,-0.994703,-0.999953,0.213223,STANDING
-0.998688,-0.998869,-0.942415,-0.999994,-0.189394,-0.160469,-0.998523,-0.998732,-0.998439,-0.998701,-0.999993,-0.99999,-0.999993,-0.999994,-0.999995,-0.999995,-0.998608,-0.998643,-0.999989,0.212955,STANDING
-0.998207,-0.998232,-0.943866,-0.999991,-0.189646,-0.160418,-0.998491,-0.99798,-0.998089,-0.997758,-0.999991,-0.999986,-0.999989,-0.99999,-0.999993,-0.999994,-0.997304,-0.995852,-0.999968,0.213137,STANDING
-0.997801,-0.997676,-0.943866,-0.999988,-0.18855,-0.160418,-0.997694,-0.997782,-0.997071,-0.997623,-0.999988,-0.999986,-0.999988,-0.999988,-0.999994,-0.999991,-0.995453,-0.994066,-0.999949,0.212413,STANDING
-0.998759,-0.998791,-0.944194,-0.999994,-0.187873,-0.159738,-0.99842,-0.998916,-0.998036,-0.999758,-0.999994,-0.999994,-0.999994,-0.999994,-0.999996,-0.999989,-0.995582,-0.994003,-0.999946,0.211954,STANDING
-0.999579,-0.999711,-0.943619,-0.999999,-0.188601,-0.159856,-0.999673,-0.999497,-0.999586,-0.999206,-0.999998,-0.999996,-0.999998,-0.999998,-0.999996,-0.999997,-0.995911,-0.994121,-0.999953,0.212427,STANDING
-0.998753,-0.998815,-0.941903,-0.999994,-0.188191,-0.159856,-0.998864,-0.998634,-0.998383,-0.998633,-0.999994,-0.999993,-0.999993,-0.999994,-0.999991,-0.999989,-0.996028,-0.995504,-0.999956,0.212141,STANDING
-0.997461,-0.997599,-0.939924,-0.999986,-0.187982,-0.15939,-0.996903,-0.997699,-0.997279,-0.997562,-0.999986,-0.999988,-0.999987,-0.999987,-0.999986,-0.999983,-0.997417,-0.996635,-0.999965,0.212031,STANDING
-0.997276,-0.997468,-0.939488,-0.999984,-0.188848,-0.159758,-0.996155,-0.997873,-0.997267,-0.998425,-0.999984,-0.999991,-0.999991,-0.999989,-0.999993,-0.999988,-0.995724,-0.993611,-0.999927,0.212618,STANDING
-0.997884,-0.998081,-0.939488,-0.999989,-0.188534,-0.159758,-0.996874,-0.998446,-0.997789,-0.998974,-0.999989,-0.999992,-0.999994,-0.999993,-0.999997,-0.999995,-0.996423,-0.994392,-0.999936,0.212355,STANDING
-0.99805,-0.998397,-0.943739,-0.99999,-0.187651,-0.159409,-0.997745,-0.998154,-0.998359,-0.997513,-0.99999,-0.999989,-0.999993,-0.999992,-0.999995,-0.999994,-0.995898,-0.994131,-0.999945,0.211711,STANDING
-0.793113,-0.782881,-0.700202,-0.952634,-0.269026,-0.309835,-0.865241,-0.770332,-0.851801,-0.749509,-0.977794,-0.969801,-0.975593,-0.977227,-0.999731,-0.999858,-0.345148,-0.596202,-0.799199,0.272432,STANDING
-0.931892,-0.942896,-0.84545,-0.997402,-0.210024,-0.242435,-0.945172,-0.926949,-0.942858,-0.925349,-0.997395,-0.996552,-0.997172,-0.99735,-0.999896,-0.999939,-0.885254,-0.882965,-0.99033,0.227421,STANDING
-0.977701,-0.976819,-0.939191,-0.999609,-0.207149,-0.18406,-0.985812,-0.974699,-0.983817,-0.971008,-0.999656,-0.99954,-0.999624,-0.999648,-0.99999,-0.999982,-0.948076,-0.958196,-0.998226,0.224947,STANDING
-0.995445,-0.995587,-0.939191,-0.999958,-0.212728,-0.18406,-0.995917,-0.995097,-0.99638,-0.993638,-0.99997,-0.999964,-0.999973,-0.999971,-0.999993,-0.999996,-0.991877,-0.991225,-0.999872,0.22903,STANDING
-0.997387,-0.997504,-0.940208,-0.999986,-0.212204,-0.18315,-0.996365,-0.997923,-0.997141,-0.998985,-0.999985,-0.999993,-0.999987,-0.999987,-0.999995,-0.999976,-0.995844,-0.994766,-0.999961,0.228551,STANDING
-0.996941,-0.99681,-0.941284,-0.999983,-0.21331,-0.185656,-0.996054,-0.997365,-0.996244,-0.998563,-0.999982,-0.999992,-0.999987,-0.999984,-0.999992,-0.999974,-0.996871,-0.995136,-0.999958,0.229266,STANDING
-0.997304,-0.9976,-0.941284,-0.999983,-0.215103,-0.185983,-0.99647,-0.997711,-0.997013,-0.99812,-0.999985,-0.999988,-0.999989,-0.999986,-0.999995,-0.99999,-0.99776,-0.997469,-0.999979,0.230467,STANDING
-0.997255,-0.997596,-0.942641,-0.999983,-0.215738,-0.18621,-0.995742,-0.998132,-0.997223,-0.998714,-0.999984,-0.99999,-0.999988,-0.999988,-0.999994,-0.999985,-0.99768,-0.99739,-0.999962,0.23094,STANDING
-0.995834,-0.996245,-0.942641,-0.999968,-0.215179,-0.187066,-0.994237,-0.996666,-0.995224,-0.996969,-0.999973,-0.99998,-0.999978,-0.999976,-0.999992,-0.999978,-0.992417,-0.992136,-0.999903,0.230618,STANDING
-0.99658,-0.997031,-0.943954,-0.999974,-0.217663,-0.192957,-0.99631,-0.996624,-0.996614,-0.99599,-0.999979,-0.999982,-0.999982,-0.99998,-0.999996,-0.999984,-0.99132,-0.991856,-0.999909,0.232336,STANDING
-0.996614,-0.996498,-0.939812,-0.999972,-0.221187,-0.193004,-0.996518,-0.996565,-0.996461,-0.995933,-0.99998,-0.999981,-0.999981,-0.999981,-0.999995,-0.999989,-0.988938,-0.988475,-0.999816,0.234746,STANDING
-0.993851,-0.994266,-0.939812,-0.999955,-0.220209,-0.193004,-0.994286,-0.993513,-0.99433,-0.992746,-0.999954,-0.999945,-0.999953,-0.999955,-0.999992,-0.999988,-0.990727,-0.986997,-0.999828,0.234084,STANDING
-0.996568,-0.996776,-0.945557,-0.999965,-0.220762,-0.19458,-0.995653,-0.996993,-0.997007,-0.996556,-0.999979,-0.999978,-0.999981,-0.999981,-0.999987,-0.999986,-0.989595,-0.989993,-0.999864,0.234499,STANDING
-0.996011,-0.996316,-0.942695,-0.999975,-0.22401,-0.195275,-0.995247,-0.996323,-0.996205,-0.996225,-0.999975,-0.999976,-0.999979,-0.999978,-0.999988,-0.999984,-0.991657,-0.990769,-0.999855,0.236764,STANDING
-0.997655,-0.997868,-0.942695,-0.999985,-0.225265,-0.195296,-0.996888,-0.998035,-0.997081,-0.998752,-0.999987,-0.999992,-0.999991,-0.999989,-0.999992,-0.999984,-0.996571,-0.995015,-0.99993,0.237594,STANDING
-0.997497,-0.997529,-0.93748,-0.999986,-0.225361,-0.195489,-0.996947,-0.997733,-0.996915,-0.998052,-0.999986,-0.999988,-0.999988,-0.999988,-0.999996,-0.999991,-0.994886,-0.99525,-0.999927,0.237607,STANDING
-0.67373,-0.681974,-0.507068,-0.929774,-0.180021,-0.374336,-0.732621,-0.652947,-0.729579,-0.645887,-0.945587,-0.927787,-0.940908,-0.944558,-0.999464,-0.99972,-0.085864,-0.256965,-0.549951,0.208838,SITTING
-0.961714,-0.959952,-0.937544,-0.998208,-0.113305,-0.101907,-0.98301,-0.95528,-0.974651,-0.949542,-0.999104,-0.998756,-0.999007,-0.999076,-0.99995,-0.999969,-0.892313,-0.946336,-0.99424,0.160613,SITTING
-0.98496,-0.987686,-0.932488,-0.999818,-0.125381,-0.101922,-0.986353,-0.984206,-0.986644,-0.983386,-0.999822,-0.99978,-0.999815,-0.999821,-0.999985,-0.999978,-0.96632,-0.962786,-0.999022,0.169422,SITTING
-0.985643,-0.988897,-0.906846,-0.999771,-0.123531,-0.101922,-0.983584,-0.986464,-0.984042,-0.988887,-0.999835,-0.999835,-0.999842,-0.999837,-0.999972,-0.999917,-0.907427,-0.893689,-0.992643,0.168148,SITTING
-0.961258,-0.962968,-0.89163,-0.998639,-0.107011,-0.094097,-0.961886,-0.960815,-0.960901,-0.959489,-0.999084,-0.998945,-0.999077,-0.999084,-0.99971,-0.999761,-0.333524,-0.608466,-0.799081,0.157034,SITTING
-0.945083,-0.951665,-0.814509,-0.997773,-0.05406,-0.089506,-0.930926,-0.951759,-0.93539,-0.970937,-0.99826,-0.99864,-0.998452,-0.998417,-0.99927,-0.998641,-0.455504,-0.58925,-0.85215,0.121039,SITTING
-0.957441,-0.974099,-0.814509,-0.998917,0.002397,-0.016382,-0.942264,-0.965183,-0.950238,-0.979519,-0.998913,-0.999323,-0.999123,-0.999092,-0.999478,-0.998943,-0.827338,-0.788397,-0.978173,0.082259,SITTING
-0.994267,-0.994494,-0.940905,-0.999944,0.036997,0.022602,-0.993429,-0.994579,-0.993395,-0.994605,-0.999959,-0.999962,-0.999959,-0.999959,-0.99999,-0.999964,-0.86405,-0.894658,-0.989477,0.058555,SITTING
-0.997325,-0.997637,-0.940905,-0.999985,0.056999,0.071089,-0.995968,-0.998093,-0.996973,-0.998544,-0.999985,-0.999994,-0.999989,-0.999987,-0.999996,-0.99998,-0.981474,-0.978677,-0.999582,0.044845,SITTING
-0.998324,-0.998398,-0.943578,-0.999991,0.058977,0.084179,-0.997507,-0.99878,-0.998068,-0.998652,-0.999991,-0.999997,-0.999995,-0.999994,-0.999996,-0.99999,-0.995419,-0.994054,-0.999935,0.043501,SITTING
-0.997789,-0.997679,-0.943578,-0.999988,0.059752,0.084458,-0.997218,-0.998049,-0.997264,-0.998715,-0.999988,-0.999996,-0.999991,-0.99999,-0.999996,-0.999979,-0.993804,-0.99081,-0.999888,0.042951,SITTING
-0.997831,-0.997822,-0.940908,-0.999988,0.060414,0.085812,-0.996512,-0.998616,-0.997494,-0.999465,-0.999988,-0.999994,-0.999993,-0.999991,-0.999995,-0.999982,-0.993356,-0.991444,-0.999878,0.042497,SITTING
-0.998008,-0.998108,-0.940908,-0.99999,0.060439,0.085639,-0.997176,-0.998454,-0.997773,-0.998997,-0.999989,-0.999992,-0.999993,-0.999991,-0.999995,-0.999989,-0.996384,-0.994404,-0.999945,0.042508,SITTING
-0.998137,-0.998121,-0.944508,-0.999991,0.060199,0.085639,-0.997175,-0.998683,-0.998134,-0.99904,-0.99999,-0.999993,-0.999995,-0.999992,-0.999994,-0.999991,-0.997284,-0.997262,-0.999967,0.042679,SITTING
-0.998467,-0.998527,-0.944508,-0.999993,0.060082,0.085021,-0.997803,-0.998827,-0.998249,-0.99922,-0.999992,-0.999996,-0.999995,-0.999993,-0.999998,-0.999993,-0.998725,-0.997842,-0.999984,0.042763,SITTING
-0.972426,-0.972222,-0.937892,-0.999262,-0.118829,-0.193097,-0.977948,-0.970174,-0.976387,-0.966838,-0.999502,-0.99939,-0.99948,-0.999495,-0.999946,-0.99986,-0.6977,-0.812861,-0.95663,0.164201,SITTING
-0.99212,-0.993021,-0.937612,-0.999922,-0.05107,-0.076993,-0.992711,-0.991708,-0.992462,-0.990767,-0.999935,-0.999928,-0.999938,-0.999934,-0.999984,-0.999975,-0.940516,-0.940056,-0.9973,0.118813,SITTING
-0.995019,-0.995527,-0.937612,-0.999959,-0.053411,-0.033005,-0.992884,-0.996168,-0.994787,-0.997042,-0.999966,-0.999979,-0.999972,-0.999969,-0.99999,-0.999962,-0.974895,-0.976648,-0.99949,0.120396,SITTING
-0.995585,-0.996246,-0.939291,-0.999971,-0.054501,-0.033005,-0.994651,-0.995986,-0.994858,-0.996978,-0.999971,-0.999989,-0.999976,-0.999975,-0.999987,-0.999953,-0.982506,-0.985866,-0.999686,0.121109,SITTING
-0.995984,-0.996497,-0.940927,-0.999974,-0.049472,-0.02615,-0.994575,-0.996698,-0.995585,-0.997989,-0.999975,-0.999987,-0.999977,-0.999976,-0.999983,-0.999945,-0.988282,-0.987608,-0.999792,0.11769,SITTING
-0.997264,-0.99773,-0.940927,-0.999985,-0.048886,-0.022607,-0.996493,-0.997628,-0.996591,-0.998604,-0.999984,-0.999994,-0.999986,-0.999985,-0.999996,-0.999969,-0.987058,-0.989033,-0.999786,0.117287,SITTING
-0.99832,-0.998538,-0.942588,-0.999991,-0.04979,-0.022699,-0.997612,-0.9987,-0.99832,-0.998893,-0.999991,-0.999993,-0.999993,-0.999993,-0.999995,-0.999992,-0.994735,-0.994454,-0.999933,0.1179,SITTING
-0.997457,-0.99777,-0.942588,-0.999986,-0.049513,-0.022699,-0.997146,-0.997548,-0.99734,-0.99775,-0.999986,-0.999988,-0.999987,-0.999987,-0.999993,-0.999985,-0.994123,-0.992226,-0.999924,0.117708,SITTING
-0.996497,-0.997391,-0.937397,-0.999979,-0.047377,-0.022315,-0.995953,-0.996695,-0.995497,-0.997233,-0.999979,-0.999988,-0.999982,-0.99998,-0.999987,-0.999971,-0.994285,-0.991594,-0.999906,0.116257,SITTING
-0.996365,-0.997014,-0.937397,-0.999978,-0.045105,-0.020069,-0.995479,-0.996763,-0.995841,-0.997334,-0.999978,-0.999992,-0.999981,-0.999979,-0.999991,-0.999963,-0.995007,-0.99251,-0.999919,0.114711,SITTING
-0.997815,-0.998132,-0.942685,-0.999988,-0.044136,-0.017065,-0.996702,-0.998444,-0.998303,-0.998343,-0.999988,-0.999998,-0.999993,-0.99999,-0.999996,-0.999984,-0.998513,-0.998274,-0.999971,0.11405,SITTING
-0.999206,-0.999239,-0.942685,-0.999996,-0.043676,-0.016789,-0.998784,-0.999445,-0.999201,-0.999304,-0.999996,-0.999997,-0.999996,-0.999997,-0.999996,-0.999991,-0.998721,-0.997771,-0.99997,0.113736,SITTING
-0.998579,-0.998562,-0.943965,-0.999993,-0.043339,-0.016103,-0.998668,-0.998468,-0.998125,-0.998985,-0.999993,-0.999992,-0.999992,-0.999993,-0.999995,-0.99999,-0.997196,-0.99554,-0.999946,0.113505,SITTING
-0.997418,-0.997407,-0.943965,-0.999985,-0.043434,-0.016743,-0.996764,-0.997715,-0.996603,-0.998379,-0.999985,-0.999994,-0.999987,-0.999986,-0.999996,-0.999977,-0.995673,-0.993341,-0.999922,0.113571,SITTING
-0.997592,-0.997732,-0.941441,-0.999987,-0.043789,-0.016743,-0.99699,-0.997864,-0.997264,-0.998338,-0.999987,-0.999996,-0.99999,-0.999988,-1,-0.999981,-0.994284,-0.992159,-0.999907,0.113816,SITTING
-0.935685,-0.959882,-0.892596,-0.997606,-0.043707,-0.0183,-0.929459,-0.938195,-0.923166,-0.967446,-0.997661,-0.997264,-0.997618,-0.997655,-0.998177,-0.998715,-0.746556,-0.715551,-0.951923,0.113755,SITTING
-0.932176,-0.929558,-0.855473,-0.996003,0.427699,0.300956,-0.956941,-0.924059,-0.944994,-0.91802,-0.997415,-0.996494,-0.997158,-0.997338,-0.999787,-0.999871,-0.765395,-0.768436,-0.96683,-0.226643,LAYING
-0.984428,-0.984633,-0.93257,-0.999751,0.43529,0.437544,-0.989171,-0.982481,-0.988814,-0.979193,-0.999812,-0.999758,-0.999799,-0.999812,-0.999964,-0.999967,-0.920574,-0.940411,-0.996289,-0.233545,LAYING
-0.987043,-0.987801,-0.931161,-0.999861,0.41999,0.437544,-0.987419,-0.986715,-0.987072,-0.986101,-0.99986,-0.99986,-0.999859,-0.99986,-0.999997,-0.999955,-0.988901,-0.986764,-0.999819,-0.220559,LAYING
-0.993209,-0.994353,-0.931161,-0.999931,0.423038,0.438032,-0.993283,-0.993038,-0.992461,-0.993978,-0.999948,-0.999977,-0.999953,-0.999948,-0.999984,-0.999942,-0.991105,-0.98928,-0.999863,-0.222969,LAYING
-0.993737,-0.994471,-0.935594,-0.999954,0.42567,0.445032,-0.993947,-0.993504,-0.993252,-0.992405,-0.999953,-0.999986,-0.999955,-0.999955,-0.999993,-0.999942,-0.996561,-0.994319,-0.999935,-0.225295,LAYING
-0.994088,-0.995004,-0.935594,-0.999949,0.426065,0.442424,-0.993459,-0.994283,-0.993676,-0.994101,-0.999957,-0.999982,-0.999962,-0.999959,-0.999988,-0.999953,-0.986242,-0.985093,-0.999779,-0.225659,LAYING
-0.993227,-0.993337,-0.938284,-0.999947,0.42412,0.440544,-0.992006,-0.99373,-0.991864,-0.995688,-0.999948,-0.99997,-0.999953,-0.99995,-0.999986,-0.99995,-0.978042,-0.973453,-0.999533,-0.224156,LAYING
-0.993691,-0.993965,-0.938284,-0.999952,0.427583,0.440544,-0.992513,-0.994181,-0.992838,-0.994745,-0.999953,-0.999979,-0.999956,-0.999955,-0.999984,-0.999925,-0.976059,-0.973441,-0.999451,-0.226803,LAYING
-0.995446,-0.995826,-0.939259,-0.99997,0.429102,0.439999,-0.99469,-0.995739,-0.994356,-0.996834,-0.99997,-0.999988,-0.999973,-0.999971,-0.999986,-0.999958,-0.977407,-0.981086,-0.99959,-0.228119,LAYING
-0.994807,-0.995289,-0.937255,-0.999965,0.424667,0.439984,-0.994309,-0.994942,-0.99454,-0.994534,-0.999964,-0.999989,-0.999966,-0.999966,-0.999992,-0.999951,-0.977001,-0.979863,-0.999565,-0.224701,LAYING
-0.990098,-0.991382,-0.921962,-0.999907,0.427676,0.439984,-0.98755,-0.991284,-0.988641,-0.992903,-0.999908,-0.999963,-0.999928,-0.999914,-0.999963,-0.999908,-0.975458,-0.980411,-0.999523,-0.227041,LAYING
-0.988476,-0.989058,-0.921962,-0.999878,0.427329,0.442087,-0.988559,-0.988282,-0.989059,-0.986559,-0.999884,-0.999986,-0.999903,-0.99989,-0.99999,-0.999865,-0.972399,-0.978899,-0.999429,-0.226891,LAYING
-0.990456,-0.990708,-0.933843,-0.999914,0.429649,0.442087,-0.991728,-0.989752,-0.992615,-0.987392,-0.999913,-0.99999,-0.999915,-0.999918,-0.999995,-0.999886,-0.970616,-0.973533,-0.999319,-0.228552,LAYING
-0.992851,-0.993008,-0.933843,-0.999944,0.431953,0.441448,-0.992293,-0.992991,-0.993929,-0.991532,-0.999943,-0.999984,-0.999946,-0.999948,-0.999985,-0.99994,-0.970693,-0.976144,-0.99938,-0.230251,LAYING
-0.993506,-0.994202,-0.929818,-0.999951,0.42653,0.441251,-0.993206,-0.993522,-0.992663,-0.992844,-0.999951,-0.999983,-0.999954,-0.999954,-0.999987,-0.999939,-0.971271,-0.981596,-0.999405,-0.226096,LAYING
-0.992224,-0.993662,-0.929818,-0.999937,0.426656,0.441251,-0.991746,-0.992316,-0.991536,-0.992461,-0.999936,-0.999976,-0.999941,-0.99994,-0.999977,-0.999917,-0.970277,-0.975385,-0.999345,-0.22631,LAYING
-0.99163,-0.992585,-0.936513,-0.999921,0.423416,0.437348,-0.991023,-0.991782,-0.991093,-0.992407,-0.999929,-0.999962,-0.999931,-0.999932,-0.99995,-0.999914,-0.971935,-0.979192,-0.999446,-0.223678,LAYING
-0.758748,-0.769749,-0.896179,-0.964108,0.441077,0.428063,-0.793106,-0.746185,-0.786852,-0.742973,-0.969976,-0.960844,-0.96741,-0.969435,-0.999458,-0.999619,-0.544404,-0.561073,-0.876303,-0.235114,LAYING
-0.958408,-0.956315,-0.896179,-0.99858,0.412438,0.426811,-0.972082,-0.953614,-0.968834,-0.947954,-0.998958,-0.998623,-0.998872,-0.998936,-0.999912,-0.999926,-0.922232,-0.922692,-0.995947,-0.212957,LAYING
-0.984338,-0.983671,-0.935221,-0.999802,0.407827,0.421393,-0.989655,-0.982212,-0.987325,-0.979288,-0.99981,-0.99977,-0.999796,-0.999805,-0.999976,-0.99995,-0.972226,-0.974489,-0.999354,-0.211652,LAYING
-0.989347,-0.989503,-0.935221,-0.999898,0.404731,0.421393,-0.991988,-0.988119,-0.990862,-0.987251,-0.999897,-0.999898,-0.99989,-0.999896,-0.999986,-0.999942,-0.984814,-0.985503,-0.999766,-0.208478,LAYING
-0.989787,-0.99008,-0.937003,-0.999903,0.406626,0.425201,-0.992303,-0.988605,-0.991237,-0.988605,-0.999904,-0.999914,-0.999897,-0.999903,-0.999983,-0.99994,-0.980902,-0.982408,-0.999689,-0.210024,LAYING
-0.991407,-0.991864,-0.935992,-0.999917,0.409963,0.42558,-0.991772,-0.991094,-0.991364,-0.99259,-0.999926,-0.999945,-0.999923,-0.999927,-0.999971,-0.999927,-0.983439,-0.983422,-0.999735,-0.212821,LAYING
-0.993804,-0.994298,-0.935992,-0.999954,0.412822,0.430019,-0.993249,-0.993955,-0.99298,-0.994709,-0.999954,-0.999972,-0.999956,-0.999954,-0.999989,-0.999952,-0.987917,-0.985204,-0.999815,-0.215092,LAYING
-0.993241,-0.993809,-0.937852,-0.999948,0.412389,0.430667,-0.992569,-0.993445,-0.992739,-0.993963,-0.999948,-0.999954,-0.999955,-0.999949,-0.999975,-0.99997,-0.983533,-0.985726,-0.999735,-0.214753,LAYING
-0.98799,-0.989234,-0.924413,-0.999868,0.411881,0.429833,-0.988227,-0.987726,-0.988867,-0.98611,-0.999876,-0.999877,-0.999884,-0.999879,-0.999986,-0.999961,-0.970398,-0.976594,-0.999344,-0.214434,LAYING
-0.988882,-0.990188,-0.924413,-0.999838,0.414822,0.429833,-0.989751,-0.988345,-0.98962,-0.987342,-0.99989,-0.999899,-0.999893,-0.999891,-0.999981,-0.999937,-0.968556,-0.972477,-0.999257,-0.216794,LAYING
-0.987577,-0.987644,-0.92851,-0.999869,0.419117,0.43205,-0.989943,-0.986448,-0.988507,-0.985293,-0.999869,-0.99987,-0.999862,-0.999868,-0.99998,-0.999933,-0.97338,-0.976875,-0.999426,-0.220014,LAYING
-0.989971,-0.990411,-0.933942,-0.999896,0.415929,0.431111,-0.990323,-0.98966,-0.989062,-0.990957,-0.999906,-0.999915,-0.999902,-0.999907,-0.999947,-0.999923,-0.974063,-0.982456,-0.999486,-0.217344,LAYING
-0.991339,-0.992108,-0.932784,-0.999926,0.415722,0.431111,-0.99106,-0.991325,-0.991778,-0.990261,-0.999925,-0.999982,-0.999928,-0.99993,-0.999963,-0.999911,-0.981904,-0.98439,-0.999697,-0.217138,LAYING
-0.99167,-0.992381,-0.932784,-0.999929,0.416524,0.433978,-0.99209,-0.991332,-0.991568,-0.990311,-0.999929,-0.999974,-0.999931,-0.999931,-0.999972,-0.99991,-0.99049,-0.991429,-0.999884,-0.217966,LAYING
-0.991453,-0.992119,-0.927705,-0.999927,0.417073,0.433978,-0.990647,-0.991704,-0.99076,-0.991645,-0.999926,-0.999978,-0.99994,-0.99993,-0.999979,-0.999919,-0.990223,-0.988881,-0.999843,-0.218732,LAYING
-0.991894,-0.992492,-0.927705,-0.99993,0.417232,0.432522,-0.990705,-0.992351,-0.992083,-0.99172,-0.999932,-0.999987,-0.999949,-0.999938,-0.999984,-0.999939,-0.985979,-0.986467,-0.999739,-0.218827,LAYING
-0.993656,-0.994254,-0.935619,-0.99995,0.416002,0.432522,-0.992868,-0.993928,-0.993567,-0.994955,-0.999952,-0.999972,-0.999958,-0.999957,-0.999976,-0.999955,-0.976639,-0.980319,-0.999552,-0.217752,LAYING
-0.987971,-0.990543,-0.927468,-0.999876,0.417395,0.432731,-0.984954,-0.989368,-0.985725,-0.991546,-0.999876,-0.999907,-0.999916,-0.999888,-0.999941,-0.999945,-0.965216,-0.970458,-0.999086,-0.218976,LAYING
-0.469601,-0.490348,-0.43894,-0.857678,-0.19721,-0.198559,-0.491946,-0.460921,-0.434405,-0.524917,-0.857662,-0.880649,-0.867234,-0.855184,-0.930036,-0.885029,-0.537122,-0.472913,-0.843475,0.218644,WALKING
-0.409429,-0.409391,-0.434471,-0.823799,-0.219143,-0.198559,-0.392647,-0.416086,-0.330211,-0.533353,-0.823823,-0.841881,-0.830385,-0.821315,-0.903673,-0.855335,-0.553455,-0.406258,-0.835386,0.233861,WALKING
-0.396753,-0.385419,-0.381048,-0.816288,-0.220343,-0.196998,-0.387822,-0.400227,-0.297282,-0.62656,-0.816239,-0.854699,-0.81838,-0.812875,-0.891608,-0.813234,-0.559657,-0.402531,-0.828382,0.234167,WALKING
-0.402102,-0.395211,-0.381048,-0.819684,-0.222638,-0.200512,-0.3555,-0.421403,-0.31654,-0.615763,-0.819448,-0.857604,-0.828035,-0.818351,-0.902964,-0.819725,-0.579052,-0.453491,-0.850747,0.235714,WALKING
-0.429262,-0.442404,-0.44843,-0.835272,-0.220795,-0.200512,-0.428305,-0.42954,-0.35036,-0.532853,-0.835375,-0.840064,-0.835426,-0.833212,-0.887907,-0.849817,-0.614709,-0.485039,-0.864849,0.234812,WALKING
-0.373694,-0.382325,-0.408587,-0.802533,-0.213232,-0.191288,-0.376306,-0.372556,-0.342538,-0.434292,-0.802015,-0.812136,-0.797701,-0.799553,-0.87093,-0.830547,-0.581449,-0.447724,-0.841718,0.229386,WALKING
