@relation 'activity_recognition_dataset_modifier-weka.filters.unsupervised.attribute.Remove-R1-4,6-7,9-15,17-102,106-188,190-234,236-266,268-272,274-280,282-287,291-366,370-510,512-523,525-549,551-562'

@attribute tBodyAcc-std()-Y numeric
@attribute tBodyAcc-mad()-Y numeric
@attribute tBodyAcc-sma() numeric
@attribute tBodyAccJerk-entropy()-X numeric
@attribute tBodyAccJerk-entropy()-Y numeric
@attribute tBodyAccJerk-entropy()-Z numeric
@attribute tBodyGyroJerk-arCoeff()-X4 numeric
@attribute tBodyAccJerkMag-entropy() numeric
@attribute fBodyAcc-mean()-Y numeric
@attribute fBodyAcc-mad()-Y numeric
@attribute fBodyAcc-sma() numeric
@attribute fBodyAcc-entropy()-X numeric
@attribute fBodyAcc-entropy()-Y numeric
@attribute fBodyAcc-entropy()-Z numeric
@attribute fBodyAccJerk-entropy()-X numeric
@attribute fBodyAccJerk-entropy()-Y numeric
@attribute fBodyAccJerk-entropy()-Z numeric
@attribute fBodyAccMag-entropy() numeric
@attribute fBodyBodyAccJerkMag-entropy() numeric
@attribute fBodyBodyGyroJerkMag-entropy() numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
-0.949176,-0.952647,-0.949924,-0.459341,-0.432876,-0.494467,-0.107532,-0.521564,-0.948572,-0.947979,-0.951984,-0.639864,-0.59456,-0.544983,-0.902724,-0.823157,-0.803164,-0.624207,-0.861217,-0.439367,LAYING
-0.97431,-0.97478,-0.977317,-0.560055,-0.555278,-0.603816,0.111139,-0.632163,-0.967289,-0.975932,-0.97272,-0.817269,-0.786886,-0.665371,-0.943699,-1,-0.864158,-0.873482,-0.940965,-0.445632,LAYING
-0.984381,-0.983698,-0.98089,-0.661795,-0.712976,-0.69507,0.297626,-0.831944,-0.982721,-0.987962,-0.98773,-0.946357,-0.94487,-0.754967,-1,-1,-1,-0.946182,-1,-0.955696,LAYING
-0.972099,-0.968943,-0.977197,-0.692457,-0.783017,-0.729473,0.065916,-0.886671,-0.981892,-0.980717,-0.985947,-0.907316,-0.889911,-0.782779,-1,-1,-1,-0.873482,-1,-1,LAYING
-0.989075,-0.989412,-0.982234,-0.73722,-0.816372,-0.754177,-0.069251,-0.877088,-0.990737,-0.990677,-0.9932,-0.946357,-0.94487,-0.868799,-1,-1,-1,-0.946182,-1,-1,LAYING
-0.992319,-0.991927,-0.991237,-0.797465,-0.770924,-0.719482,0.354219,-0.846332,-0.990005,-0.99163,-0.989872,-0.907316,-1,-0.784257,-1,-1,-1,-0.907014,-1,-0.955696,LAYING
-0.989574,-0.988285,-0.983071,-0.862673,-0.737849,-0.753597,0.474272,-0.860372,-0.989822,-0.993703,-0.99317,-0.946357,-0.94487,-0.868799,-1,-1,-1,-0.946182,-1,-1,LAYING
-0.986453,-0.986922,-0.977561,-0.839274,-0.849017,-0.693842,0.26541,-0.834082,-0.990214,-0.990082,-0.990091,-0.946357,-0.904748,-0.782779,-1,-1,-1,-0.907014,-1,-1,LAYING
-0.975909,-0.972487,-0.973411,-0.807351,-0.966474,-0.815602,0.432743,-0.890091,-0.987205,-0.984036,-0.989448,-0.946357,-0.889911,-0.813513,-1,-1,-1,-0.873482,-1,-1,LAYING
-0.984364,-0.981933,-0.978963,-0.778718,-0.870602,-0.964268,0.732963,-0.898701,-0.98998,-0.989471,-0.991947,-0.946357,-0.94487,-0.868799,-1,-1,-1,-0.89253,-1,-0.955696,LAYING
-0.985745,-0.98464,-0.98067,-0.807351,-0.826456,-0.849318,0.505629,-0.88557,-0.990786,-0.990051,-0.992188,-0.907316,-0.94487,-0.813513,-1,-1,-1,-0.946182,-1,-0.955696,LAYING
-0.973738,-0.970588,-0.972186,-0.748262,-0.849017,-0.713121,0.345363,-0.839544,-0.985627,-0.982906,-0.987425,-0.946357,-0.889911,-0.848109,-1,-1,-1,-0.907014,-1,-0.761429,LAYING
-0.925962,-0.924802,-0.846266,-0.336579,-0.392769,-0.320549,-0.192018,-0.399799,-0.919283,-0.929508,-0.869324,-0.159219,-0.511001,-0.483863,-0.662426,-0.738881,-0.83215,-0.369281,-0.828516,-0.591724,LAYING
-0.940004,-0.947798,-0.908291,-0.289941,-0.48144,-0.460081,-0.010766,-0.375393,-0.940303,-0.94215,-0.940391,-0.503185,-0.616562,-0.531892,-0.73644,-0.894813,-0.7295,-0.470516,-0.898,-0.610792,LAYING
-0.959627,-0.968586,-0.957212,-0.486543,-0.664305,-0.733056,-0.089386,-0.609346,-0.959316,-0.956175,-0.956802,-0.664951,-0.703136,-0.684389,-0.902724,-1,-1,-0.506478,-0.898,-0.718389,LAYING
-0.991934,-0.991071,-0.99222,-0.688012,-0.770924,-0.83417,0.118265,-0.839457,-0.989321,-0.993283,-0.993568,-1,-0.94487,-0.837884,-1,-1,-1,-1,-1,-1,LAYING
-0.994899,-0.994346,-0.991981,-0.787925,-0.826456,-0.790886,0.484122,-0.886671,-0.99218,-0.99606,-0.992177,-1,-1,-0.837884,-1,-1,-1,-0.946182,-1,-0.955696,LAYING
-0.990928,-0.990517,-0.98702,-0.875096,-0.870602,-0.782274,0.601554,-0.918208,-0.990588,-0.991943,-0.99299,-0.946357,-0.94487,-0.848109,-1,-1,-1,-0.907014,-1,-0.955696,LAYING
-0.986691,-0.98593,-0.98261,-0.786949,-0.882691,-0.746837,0.476187,-0.821435,-0.98885,-0.992191,-0.990545,-0.946357,-0.94487,-0.813513,-1,-1,-1,-0.873482,-1,-1,LAYING
-0.984749,-0.982552,-0.983063,-0.725292,-0.84773,-0.757001,0.378892,-0.845492,-0.988956,-0.988805,-0.987132,-0.946357,-0.94487,-0.782779,-1,-1,-0.942216,-0.946182,-1,-1,LAYING
-0.988373,-0.987785,-0.985022,-0.74384,-0.858956,-0.783,0.270811,-0.877088,-0.991064,-0.991559,-0.990881,-0.946357,-0.94487,-0.888552,-1,-1,-1,-0.907014,-1,-0.955696,LAYING
-0.984101,-0.98264,-0.984073,-0.730889,-0.908317,-0.803011,0.298581,-0.820019,-0.991322,-0.990322,-0.990405,-0.946357,-0.94487,-0.813513,-1,-1,-1,-0.907014,-1,-1,LAYING
-0.980968,-0.978609,-0.982622,-0.72265,-0.83698,-0.848686,0.505848,-0.813969,-0.986236,-0.988406,-0.986219,-0.946357,-0.904748,-0.782779,-1,-1,-1,-0.946182,-1,-1,LAYING
-0.986564,-0.987312,-0.977664,-0.75742,-0.767836,-0.848686,0.287565,-0.833849,-0.985699,-0.989915,-0.99178,-0.907316,-0.94487,-0.848109,-1,-1,-1,-0.946182,-1,-0.955696,LAYING
-0.971719,-0.968836,-0.969879,-0.817601,-0.783017,-0.866851,0.231507,-0.862997,-0.974458,-0.981837,-0.983245,-0.946357,-0.889911,-0.813513,-1,-1,-1,-0.907014,-1,-1,LAYING
-0.988798,-0.987982,-0.979457,-0.828235,-0.858956,-0.895592,0.27798,-0.9326,-0.989889,-0.991029,-0.995741,-0.946357,-0.94487,-0.94419,-1,-1,-1,-0.946182,-1,-1,LAYING
-0.988432,-0.986815,-0.986165,-0.797465,-0.895253,-0.80199,0.565212,-0.871662,-0.989262,-0.992555,-0.988589,-0.946357,-0.904748,-0.754967,-1,-1,-1,-0.946182,-1,-1,LAYING
-0.99261,-0.993917,-0.971801,-0.817601,-0.83698,-0.74896,0.391038,-0.850026,-0.992181,-0.992511,-0.992768,-0.946357,-0.94487,-0.868799,-1,-1,-1,-0.907014,-1,-1,LAYING
-0.98603,-0.986727,-0.974513,-0.817601,-0.783017,-0.774686,0.446782,-0.878642,-0.985919,-0.988226,-0.990782,-0.946357,-0.94487,-0.813513,-1,-1,-1,-0.946182,-1,-1,LAYING
-0.976354,-0.973211,-0.968531,-0.807351,-0.770924,-0.753375,0.630187,-0.924426,-0.979905,-0.981157,-0.982217,-0.892879,-0.849961,-0.813513,-1,-1,-1,-0.946182,-1,-1,LAYING
-0.992559,-0.991383,-0.967613,-0.839274,-0.797235,-0.830646,0.440369,-0.94889,-0.991214,-0.992491,-0.994896,-0.946357,-0.94487,-0.888552,-1,-1,-1,-0.946182,-1,-1,LAYING
-0.988213,-0.988376,-0.987342,-0.778718,-0.836903,-0.830646,0.274684,-0.868288,-0.985899,-0.987927,-0.989649,-0.907316,-0.94487,-0.837884,-1,-1,-1,-0.907014,-1,-1,LAYING
-0.97095,-0.971076,-0.976999,-0.6317,-0.656869,-0.641631,0.054044,-0.677005,-0.970904,-0.970655,-0.97732,-0.907316,-0.786886,-0.664251,-1,-1,-0.900162,-0.82017,-0.898,-0.718389,LAYING
0.031337,-0.042511,-0.229658,0.526994,0.717134,0.538324,-0.045914,0.648773,-0.002878,-0.014896,-0.270479,0.308287,0.568589,0.30384,0.332946,0.499754,0.197955,0.356597,0.172743,0.269092,WALKING
0.07444,0.027754,-0.160557,0.607928,0.615027,0.639545,-0.080413,0.736403,-0.03942,-0.020698,-0.209352,0.462175,0.369316,0.375066,0.451185,0.542366,0.309569,0.271412,0.234105,0.247418,WALKING
0.061636,0.04234,-0.155761,0.577228,0.737022,0.697641,-0.188594,0.751718,0.075957,-0.045139,-0.136211,0.441885,0.532574,0.431332,0.534934,0.690019,0.301535,0.347212,0.303056,0.279533,WALKING
-0.003955,-0.030962,-0.186711,0.615395,0.746797,0.686103,-0.211745,0.725127,-0.137794,-0.070463,-0.222712,0.534309,0.427868,0.400621,0.566497,0.393819,0.307844,0.415362,0.317852,0.308172,WALKING
-0.028832,-0.040972,-0.194994,0.604109,0.657396,0.629273,-0.227231,0.752856,-0.090919,-0.125439,-0.216114,0.415151,0.596148,0.370145,0.418002,0.593819,0.244976,0.372673,0.147914,0.298035,WALKING
-0.002197,-0.011922,-0.188162,0.595525,0.681291,0.586483,-0.090503,0.690099,-0.039787,-0.147687,-0.154197,0.446991,0.396678,0.395199,0.476745,0.603723,0.304055,0.339756,0.274834,0.317942,WALKING
-0.042138,-0.07582,-0.186736,0.640524,0.673363,0.584332,0.107376,0.696097,-0.090876,-0.048608,-0.183937,0.509278,0.539763,0.351192,0.427247,0.595964,0.214056,0.296673,0.204608,0.335175,WALKING
-0.066932,-0.087353,-0.209158,0.744043,0.706998,0.546287,0.075436,0.66371,-0.142219,-0.120472,-0.191935,0.393513,0.530415,0.354948,0.542864,0.537667,0.220193,0.356597,0.229329,0.235918,WALKING
-0.047256,-0.079612,-0.233008,0.67291,0.835146,0.561505,0.128846,0.678199,-0.136591,-0.114412,-0.249332,0.490543,0.555585,0.284169,0.455472,0.568302,0.25125,0.312408,0.174163,0.234864,WALKING
-0.063093,-0.094673,-0.217472,0.591574,0.802445,0.514486,-0.052243,0.687308,-0.121987,-0.116591,-0.21619,0.523715,0.556239,0.329204,0.490816,0.53629,0.125746,0.341496,0.20928,0.178893,WALKING
-0.025556,-0.055414,-0.182938,0.654371,0.743267,0.610283,-0.267214,0.724106,-0.070427,-0.06451,-0.196022,0.523027,0.509498,0.404613,0.472782,0.626626,0.234993,0.33964,0.235574,0.261894,WALKING
0.019941,-0.022903,-0.158519,0.605619,0.720082,0.671299,-0.231548,0.703886,-0.065124,0.032967,-0.166452,0.605765,0.533355,0.443836,0.498494,0.539631,0.281635,0.360506,0.180408,0.318899,WALKING
0.028173,0.002068,-0.161448,0.571877,0.725762,0.659981,-0.368007,0.69775,-0.055838,0.037813,-0.148118,0.420976,0.533763,0.460046,0.572044,0.591311,0.30597,0.431364,0.309491,0.29154,WALKING
0.000465,-0.037338,-0.191344,0.620025,0.76259,0.662623,0.017999,0.679013,0.002542,0.016999,-0.158587,0.472326,0.579853,0.460232,0.469968,0.593263,0.369073,0.394238,0.193933,0.226571,WALKING
-0.053462,-0.088875,-0.243191,0.601572,0.695775,0.716806,-0.058288,0.720222,-0.060233,-0.118779,-0.250081,0.382821,0.467376,0.392475,0.405103,0.519408,0.284783,0.315845,0.23145,0.218113,WALKING
-0.025091,-0.039298,-0.166193,0.532081,0.789979,0.570335,-0.251314,0.732337,-0.079064,-0.067603,-0.182725,0.571003,0.537861,0.386229,0.53349,0.586354,0.254362,0.458793,0.243392,0.22456,WALKING
-0.022395,-0.0604,-0.129094,0.628821,0.630627,0.653766,-0.305172,0.741191,-0.068231,-0.010044,-0.117335,0.568571,0.578866,0.521608,0.505615,0.537879,0.391013,0.393423,0.308915,0.365646,WALKING
0.027543,0.008223,-0.100208,0.621013,0.531498,0.629188,-0.288669,0.734009,0.123848,-0.075367,-0.04946,0.562936,0.553235,0.514123,0.548178,0.535884,0.361471,0.406376,0.358977,0.280593,WALKING
-0.01118,0.005305,-0.147423,0.63172,0.663841,0.567973,-0.343049,0.759369,-0.125216,-0.076564,-0.150196,0.618636,0.594611,0.390343,0.542682,0.58721,0.289212,0.330886,0.323981,0.344609,WALKING
-0.035817,-0.022821,-0.154864,0.640049,0.792239,0.520926,-0.380368,0.752856,-0.058137,-0.086136,-0.146095,0.476314,0.55489,0.433257,0.474272,0.57963,0.322465,0.428647,0.372473,0.357186,WALKING
-0.026868,-0.036891,-0.120488,0.626627,0.668522,0.588076,-0.320153,0.736792,-0.061392,0.042126,-0.072684,0.51621,0.49248,0.325179,0.437556,0.55873,0.325321,0.409965,0.304345,0.317657,WALKING
-0.010887,-0.035437,-0.101131,0.672422,0.653151,0.622979,-0.31204,0.789953,0.002107,0.024915,-0.072856,0.415535,0.674957,0.443378,0.464989,0.637,0.312872,0.293638,0.259323,0.309322,WALKING
0.008698,-0.005343,-0.099104,0.704216,0.695463,0.531065,-0.232441,0.779771,-0.000687,0.08265,-0.032075,0.524183,0.532112,0.458062,0.524109,0.509934,0.371344,0.284232,0.263396,0.423074,WALKING
0.023866,0.023258,-0.098911,0.645111,0.620555,0.555848,-0.167013,0.751944,-0.001324,0.109858,-0.020706,0.582423,0.662676,0.440762,0.554588,0.601509,0.399896,0.360307,0.326371,0.384439,WALKING
-0.006412,0.014245,-0.128939,0.656806,0.610753,0.583839,-0.074572,0.720619,-0.040855,-0.053643,-0.095891,0.539209,0.476722,0.469181,0.563695,0.42006,0.29056,0.340417,0.32326,0.295129,WALKING
-0.012476,0.004444,-0.133574,0.635931,0.663555,0.580459,-0.041909,0.740631,-0.058778,0.033645,-0.100728,0.545603,0.602758,0.46111,0.489172,0.500096,0.380731,0.351792,0.274834,0.388119,WALKING
0.02166,0.02614,-0.109526,0.674217,0.730826,0.615677,-0.222034,0.729708,0.061531,0.016544,-0.046392,0.515179,0.537552,0.559738,0.562281,0.598716,0.390233,0.436254,0.262435,0.462862,WALKING
0.023282,0.046261,-0.132474,0.764617,0.758917,0.667472,-0.28858,0.747417,-0.029468,0.004593,-0.098667,0.508515,0.612164,0.465469,0.557778,0.583808,0.359708,0.351048,0.290161,0.388369,WALKING
0.017371,0.04904,-0.174824,0.726078,0.716452,0.692138,-0.156904,0.729682,-0.061518,0.017486,-0.139606,0.420456,0.552356,0.513051,0.526817,0.566465,0.350629,0.411194,0.188631,0.358402,WALKING
-0.053822,-0.065553,-0.030845,0.707023,0.431631,0.408388,-0.225911,0.713084,-0.089191,-0.115105,-0.111848,0.538321,0.367694,0.244423,0.523804,0.401802,0.070325,0.511889,0.38011,0.181376,WALKING_DOWNSTAIRS
0.039819,0.06635,0.070167,0.74519,0.662816,0.480552,0.057241,0.697471,-0.138298,-0.024281,-0.117893,0.525081,0.441888,0.271007,0.570102,0.416042,0.060643,0.594938,0.378526,0.192996,WALKING_DOWNSTAIRS
0.082858,0.08515,0.075116,0.579427,0.69441,0.564239,-0.012307,0.695304,0.069282,0.117095,0.006297,0.517976,0.467363,0.335238,0.570574,0.486664,0.13294,0.602476,0.360842,0.401459,WALKING_DOWNSTAIRS
-0.010223,-0.017576,0.093025,0.622887,0.546849,0.479107,0.048237,0.711882,-0.07096,0.019751,0.007995,0.558539,0.502127,0.403695,0.668314,0.499734,0.201573,0.703007,0.402005,0.284809,WALKING_DOWNSTAIRS
0.000469,0.02883,0.075905,0.651503,0.452006,0.478643,0.198293,0.736051,-0.073347,0.068128,0.007359,0.496969,0.378288,0.412243,0.621905,0.424055,0.21228,0.584123,0.36152,0.394655,WALKING_DOWNSTAIRS
-0.001096,0.006904,0.024591,0.515456,0.430021,0.483965,-0.109888,0.672552,-0.170984,-0.042528,-0.081625,0.474222,0.422031,0.38649,0.6002,0.333622,0.18185,0.644414,0.319632,0.292681,WALKING_DOWNSTAIRS
0.0311,0.040703,0.109634,0.562743,0.48172,0.396564,0.039234,0.682175,-0.168905,-0.078994,-0.085635,0.573744,0.469215,0.315167,0.441171,0.439985,0.058694,0.55402,0.308859,0.218415,WALKING_DOWNSTAIRS
0.035957,0.039958,0.060418,0.604836,0.583933,0.37892,0.089891,0.74486,-0.135792,-0.031887,-0.186889,0.558256,0.419777,0.252761,0.408247,0.447992,0.045668,0.576798,0.368654,0.170739,WALKING_DOWNSTAIRS
-0.035261,-0.091345,0.151694,0.751762,0.565101,0.4188,-0.114752,0.734216,-0.082222,-0.021316,-0.06476,0.492409,0.53725,0.335795,0.557461,0.54204,0.025687,0.630755,0.441408,0.3429,WALKING_DOWNSTAIRS
0.086769,0.089963,0.142786,0.815222,0.490006,0.452869,-0.022261,0.721432,-0.006794,0.137124,-0.056161,0.588646,0.537809,0.331142,0.561394,0.555213,0.090055,0.668237,0.363244,0.312011,WALKING_DOWNSTAIRS
0.227187,0.2743,0.125967,0.672422,0.559578,0.536323,-0.147766,0.760065,0.065649,0.194376,-0.001586,0.5516,0.614741,0.429376,0.601067,0.606319,0.265906,0.688199,0.358981,0.337314,WALKING_DOWNSTAIRS
0.130679,0.125175,0.126667,0.697168,0.470595,0.541777,-0.135403,0.734009,-0.001251,0.096137,-0.060688,0.537336,0.490113,0.406605,0.422536,0.476403,0.285764,0.619938,0.340839,0.321028,WALKING_DOWNSTAIRS
0.080588,0.059643,0.107836,0.695424,0.482758,0.450542,0.126789,0.680965,-0.02029,0.088445,-0.106173,0.526846,0.528014,0.405517,0.483892,0.564498,0.213608,0.546522,0.408866,0.309501,WALKING_DOWNSTAIRS
0.212081,0.195031,0.153027,0.694549,0.710827,0.562985,0.115089,0.768568,0.061826,0.159451,-0.065503,0.392741,0.583135,0.355095,0.370362,0.528911,0.223368,0.636014,0.437759,0.294726,WALKING_DOWNSTAIRS
0.138364,0.157206,0.198261,0.738592,0.697047,0.609906,0.089881,0.774983,-0.060336,0.048763,-0.090826,0.492828,0.560682,0.372763,0.510187,0.468144,0.098187,0.619101,0.34059,0.303413,WALKING_DOWNSTAIRS
-0.064519,-0.082319,-0.071649,0.410983,0.662033,0.427053,0.2821,0.625904,-0.090395,-0.155549,-0.079439,0.405183,0.42981,0.294265,0.454558,0.396732,0.073508,0.438675,0.315949,0.166281,WALKING_UPSTAIRS
0.008157,0.029126,-0.039557,0.489383,0.631897,0.472525,0.145295,0.624531,-0.142671,-0.046036,-0.161467,0.433,0.436383,0.365876,0.369037,0.438573,0.090542,0.52459,0.247095,0.063944,WALKING_UPSTAIRS
0.150199,0.155076,-0.062428,0.573442,0.628944,0.368834,-0.312352,0.563589,0.154988,-0.025757,-0.020759,0.507816,0.464699,0.23945,0.233886,0.29783,-0.039499,0.439847,0.160544,0.183973,WALKING_UPSTAIRS
0.209082,0.181884,-0.046006,0.493482,0.798641,0.240975,-0.173449,0.646613,0.003849,0.152364,-0.146195,0.590839,0.524979,0.232731,0.474621,0.545733,-0.036674,0.561708,0.189249,0.188534,WALKING_UPSTAIRS
0.087158,0.039054,-0.089641,0.450941,0.617405,0.211837,0.13915,0.573584,-0.119759,0.007725,-0.187871,0.455635,0.450597,0.159571,0.341177,0.392445,-0.081489,0.389893,0.216252,0.104818,WALKING_UPSTAIRS
0.099899,0.080217,-0.101694,0.544566,0.709236,0.352782,0.148323,0.568027,-0.171395,-0.061416,-0.290105,0.381495,0.422033,0.171035,0.311845,0.390465,-0.04661,0.439303,0.172515,0.094292,WALKING_UPSTAIRS
0.061708,0.057574,-0.128298,0.541502,0.792239,0.518748,-0.063592,0.540018,-0.130206,-0.077656,-0.267138,0.353342,0.293423,0.24682,0.304143,0.40423,0.019229,0.311524,0.225243,0.150814,WALKING_UPSTAIRS
-0.032528,-0.076014,-0.163793,0.534819,0.580288,0.451795,-0.096767,0.538131,-0.244885,-0.098542,-0.277276,0.396599,0.346433,0.220358,0.27032,0.332273,-0.033473,0.406931,0.199355,0.094106,WALKING_UPSTAIRS
0.009996,-0.03172,-0.121016,0.497265,0.542804,0.411451,-0.200875,0.647517,-0.178992,-0.063801,-0.1694,0.492295,0.363874,0.246012,0.437392,0.30737,0.069487,0.515861,0.272349,0.073848,WALKING_UPSTAIRS
-0.034499,-0.05032,-0.075476,0.608222,0.627958,0.508924,0.071515,0.619463,-0.146155,-0.128768,-0.137725,0.458222,0.356494,0.329656,0.484909,0.41333,0.171794,0.504524,0.242285,0.175573,WALKING_UPSTAIRS
0.191041,0.197363,0.035498,0.645513,0.631658,0.558044,0.022867,0.664277,-0.055141,0.087088,-0.025714,0.544602,0.495915,0.315704,0.575298,0.431122,0.157594,0.507173,0.271273,0.235857,WALKING_UPSTAIRS
0.133166,0.121758,0.031307,0.464266,0.639491,0.524836,0.007143,0.674043,0.02828,0.042929,-0.044933,0.633814,0.3495,0.34686,0.537915,0.400689,0.135197,0.52077,0.371203,0.277593,WALKING_UPSTAIRS
0.085773,0.064693,-0.035834,0.480316,0.62094,0.467953,0.100213,0.669065,-0.096726,-0.037893,-0.116007,0.558685,0.36548,0.283151,0.473275,0.436123,0.110323,0.545297,0.377858,0.274669,WALKING_UPSTAIRS
0.137848,0.144815,-0.042144,0.493853,0.654647,0.495155,0.01537,0.653887,-0.059121,0.007495,-0.080237,0.608792,0.370623,0.235638,0.508179,0.455306,0.046432,0.460143,0.390206,0.237048,WALKING_UPSTAIRS
0.026388,0.042997,-0.072317,0.403546,0.537115,0.453174,0.082213,0.57614,-0.136412,-0.035939,-0.121229,0.629846,0.278667,0.262154,0.502371,0.38645,-0.032612,0.498548,0.300279,0.206206,WALKING_UPSTAIRS
-0.086615,-0.116714,-0.113097,0.490675,0.370642,0.372,0.171344,0.588591,-0.195743,-0.120155,-0.180165,0.496022,0.421787,0.143587,0.317587,0.373557,0.019655,0.477212,0.219987,0.163657,WALKING_UPSTAIRS
0.066307,0.046104,-0.050406,0.505548,0.61536,0.577595,0.030227,0.688896,-0.085887,0.030087,-0.071543,0.416615,0.49449,0.257389,0.524068,0.393914,0.096721,0.53184,0.284872,0.18193,WALKING_UPSTAIRS
0.021624,0.012339,0.025148,0.625403,0.640674,0.373969,0.23851,0.682175,-0.091032,-0.076347,-0.115559,0.3814,0.36042,0.24601,0.426931,0.441892,0.036075,0.412603,0.368986,0.14507,WALKING_UPSTAIRS
0.170278,0.155928,0.034066,0.595171,0.639171,0.49251,0.153533,0.67062,-0.116554,-0.002886,-0.072967,0.506677,0.433941,0.290367,0.555464,0.407835,0.052048,0.542355,0.260632,0.247995,WALKING_UPSTAIRS
0.12373,0.102455,0.003341,0.550552,0.591495,0.638715,0.096841,0.633874,-0.050932,0.063733,-0.066781,0.543101,0.294455,0.332146,0.540283,0.432833,0.227528,0.503676,0.205638,0.291473,WALKING_UPSTAIRS
0.075415,0.058458,0.004353,0.56469,0.455944,0.493968,0.166018,0.65254,0.053205,-0.033429,-0.045691,0.556861,0.520953,0.329543,0.504027,0.454293,0.166896,0.436875,0.239322,0.24771,WALKING_UPSTAIRS
0.192241,0.200233,0.002667,0.383059,0.531519,0.419247,0.049883,0.69101,-0.108649,-0.028246,-0.193039,0.363422,0.456175,0.044771,0.363623,0.516863,0.056289,0.354839,0.297391,0.171557,WALKING_UPSTAIRS
0.153938,0.154328,-0.004853,0.463008,0.549437,0.335185,0.017575,0.730801,0.085823,0.060708,-0.089358,0.514896,0.503617,0.310736,0.505593,0.552037,0.142363,0.582675,0.215336,0.255342,WALKING_UPSTAIRS
-0.045803,-0.092236,-0.066057,0.508355,0.455832,0.463648,-0.13086,0.691128,-0.126569,-0.074108,-0.109114,0.566066,0.521749,0.206637,0.50462,0.432559,0.030059,0.566587,0.334158,0.129649,WALKING_UPSTAIRS
-0.106636,-0.10968,-0.004912,0.670166,0.438991,0.386206,-0.067946,0.664467,-0.121808,-0.115795,-0.020178,0.565149,0.368323,0.317475,0.64926,0.334334,0.054863,0.676679,0.446385,0.171265,WALKING_DOWNSTAIRS
-0.116469,-0.124881,0.115097,0.697539,0.500116,0.508781,-0.05536,0.739493,-0.202145,-0.110413,-0.060213,0.605522,0.49495,0.30183,0.642105,0.394906,0.108357,0.67629,0.489933,0.220844,WALKING_DOWNSTAIRS
0.057913,0.02577,0.088093,0.579719,0.471434,0.45834,0.181473,0.704068,-0.064298,0.015376,-0.018272,0.623082,0.404319,0.324456,0.551796,0.325464,0.194093,0.514424,0.34638,0.321415,WALKING_DOWNSTAIRS
0.201401,0.218965,0.189988,0.64239,0.48016,0.448607,0.26139,0.780585,0.058355,0.206941,0.064344,0.685599,0.552187,0.500385,0.665137,0.573076,0.279747,0.664593,0.544321,0.37336,WALKING_DOWNSTAIRS
0.062379,0.052345,0.130892,0.589683,0.630627,0.515736,0.184529,0.753767,0.010782,-0.051864,-0.031268,0.579612,0.513468,0.395145,0.571857,0.558766,0.186371,0.600667,0.422662,0.396804,WALKING_DOWNSTAIRS
0.140667,0.124981,0.126866,0.62008,0.578243,0.531606,0.090296,0.75469,0.022413,0.145454,0.00724,0.518924,0.540987,0.46336,0.437303,0.5915,0.244358,0.589031,0.341059,0.349867,WALKING_DOWNSTAIRS
0.166942,0.166979,0.258469,0.695283,0.515893,0.557053,0.17044,0.803271,-0.002014,0.109822,-0.01258,0.52222,0.478006,0.507435,0.544993,0.505563,0.350689,0.5544,0.418132,0.275266,WALKING_DOWNSTAIRS
0.007491,0.005145,0.201175,0.644049,0.513694,0.370027,0.144551,0.759434,-0.201971,-0.10379,-0.090488,0.505082,0.485917,0.376726,0.55323,0.403486,0.26099,0.609622,0.455619,0.287885,WALKING_DOWNSTAIRS
-0.895151,-0.890496,-0.922107,-0.279231,-0.469076,-0.586981,0.287518,-0.292963,-0.919014,-0.915556,-0.927098,-0.515778,-0.596746,-0.558645,-0.527497,-0.85688,-0.75216,-0.501568,-0.689097,-0.355219,STANDING
-0.950523,-0.951913,-0.944877,-0.65641,-0.510109,-0.876432,0.234911,-0.718568,-0.953961,-0.951651,-0.962137,-0.907316,-0.629885,-0.573665,-1,-0.93912,-1,-0.701063,-1,-0.734358,STANDING
-0.942196,-0.949371,-0.939912,-0.563638,-0.460229,-0.667162,-0.192301,-0.649832,-0.940421,-0.947889,-0.964108,-0.748883,-0.59456,-0.700232,-1,-1,-1,-0.624207,-1,-0.747421,STANDING
-0.933964,-0.93819,-0.947312,-0.601407,-0.42993,-0.513939,-0.185734,-0.577666,-0.940555,-0.935387,-0.953643,-0.792633,-0.596746,-0.518029,-1,-0.823157,-0.864158,-0.530166,-0.898,-0.639734,STANDING
-0.961941,-0.966201,-0.973404,-0.714697,-0.567013,-0.635829,-0.031538,-0.646126,-0.95976,-0.961258,-0.970973,-1,-0.741924,-0.603705,-1,-1,-1,-0.676235,-0.940965,-0.735454,STANDING
-0.984617,-0.985066,-0.98684,-0.817601,-0.726266,-0.730582,0.226769,-0.790504,-0.98274,-0.983165,-0.988011,-1,-0.83986,-0.782779,-1,-1,-1,-0.873482,-1,-1,STANDING
-0.981795,-0.981828,-0.982276,-0.752955,-0.721502,-0.854116,0.067972,-0.817585,-0.980705,-0.981045,-0.990025,-0.946357,-0.870398,-0.94419,-1,-1,-1,-0.873482,-1,-1,STANDING
