@relation 'activity_recognition_dataset_modifier-weka.filters.unsupervised.attribute.Remove-R1-40,43-50,52,54-56,58-102,104-234,236-366,369-558,560-562'

@attribute tGravityAcc-mean()-X numeric
@attribute tGravityAcc-mean()-Y numeric
@attribute tGravityAcc-max()-Y numeric
@attribute tGravityAcc-min()-X numeric
@attribute tGravityAcc-energy()-X numeric
@attribute tBodyAccJerk-entropy()-X numeric
@attribute tBodyAccJerkMag-entropy() numeric
@attribute fBodyAccJerk-entropy()-X numeric
@attribute fBodyAccJerk-entropy()-Y numeric
@attribute angle(X-gravityMean) numeric
@attribute activity {STANDING,SITTING,LAYING,WALKING,WALKING_DOWNSTAIRS,WALKING_UPSTAIRS}

@data
0.916818,-0.169262,-0.187767,0.93685,0.778411,-0.537319,-0.521672,-0.836457,-0.894813,-0.69392,STANDING
0.93389,0.164669,0.158747,0.932458,0.822627,-0.415537,-0.286832,-0.595075,-0.652923,-0.779364,SITTING
0.914979,0.187708,0.158895,0.932379,0.773731,-0.55502,-0.578604,-0.943699,-0.894813,-0.71769,SITTING
0.912296,0.191403,0.160966,0.931653,0.766871,-0.497685,-0.478745,-0.543171,-0.823157,-0.70861,SITTING
0.91154,0.192632,0.161117,0.931588,0.764943,-0.581467,-0.62231,-0.543171,-1,-0.708829,SITTING
0.911908,0.193163,0.161117,0.931588,0.765882,-0.787925,-0.87609,-1,-1,-0.711138,SITTING
0.913208,0.192826,0.160499,0.933157,0.769194,-0.787925,-0.888871,-1,-1,-0.714322,SITTING
0.913782,0.192203,0.160488,0.934745,0.770657,-0.748262,-0.847109,-1,-1,-0.715527,SITTING
0.914176,0.191956,0.160017,0.934879,0.771662,-0.819949,-0.845359,-1,-1,-0.71608,SITTING
0.914854,0.192271,0.160021,0.935245,0.773393,-0.839274,-0.902568,-1,-1,-0.716418,SITTING
0.9152,0.192006,0.160021,0.936169,0.774276,-0.839274,-0.854005,-1,-1,-0.717294,SITTING
0.91554,0.191372,0.159427,0.936169,0.775143,-0.875096,-0.792642,-1,-1,-0.71873,SITTING
0.91633,0.191118,0.158871,0.936371,0.777162,-0.807351,-0.802611,-1,-1,-0.719861,SITTING
0.91662,0.1912,0.158809,0.937512,0.777903,-0.817601,-0.863814,-1,-1,-0.719865,SITTING
0.916645,0.191207,0.158792,0.937319,0.777966,-0.870615,-0.889094,-1,-1,-0.719238,SITTING
0.916072,0.19122,0.159061,0.935778,0.776502,-0.797535,-0.836244,-1,-1,-0.718446,SITTING
0.914984,0.191459,0.159164,0.935589,0.773725,-0.807351,-0.81313,-1,-1,-0.718,SITTING
0.914753,0.191935,0.159872,0.935589,0.773133,-0.862673,-0.890647,-1,-1,-0.71753,SITTING
0.91502,0.192091,0.159872,0.935808,0.773817,-0.639926,-0.609592,-0.679026,-1,-0.717149,SITTING
0.974442,0.038814,0.143258,0.900153,0.929409,-0.522643,-0.438436,-0.867644,-0.85688,-0.931503,SITTING
0.968378,0.03191,0.014069,0.978959,0.912757,-0.778718,-0.728828,-1,-1,-0.892681,SITTING
0.963633,0.040274,0.014069,0.978959,0.900094,-0.761244,-0.76919,-1,-1,-0.878065,SITTING
0.96585,0.038939,0.012332,0.98511,0.905946,-0.73722,-0.811552,-1,-1,-0.876278,SITTING
0.965592,0.039653,0.012195,0.98511,0.905265,-0.761244,-0.714663,-1,-1,-0.874916,SITTING
0.965514,0.039886,0.012195,0.985022,0.905057,-0.797465,-0.703785,-1,-1,-0.87518,SITTING
0.964668,0.040058,0.012845,0.983849,0.902821,-0.761244,-0.714952,-1,-1,-0.872517,SITTING
0.964328,0.042065,0.016821,0.983849,0.901922,-0.74495,-0.752228,-1,-1,-0.871392,SITTING
0.964664,0.044631,0.017252,0.983873,0.902808,-0.778718,-0.72859,-1,-1,-0.873663,SITTING
0.964724,0.04716,0.022971,0.98374,0.902968,-0.769828,-0.70423,-1,-1,-0.87685,SITTING
0.966004,0.050624,0.024166,0.98374,0.906356,-0.797465,-0.806285,-1,-1,-0.887094,SITTING
0.96731,0.052273,0.024166,0.986567,0.909811,-0.797465,-0.867446,-1,-1,-0.892519,SITTING
0.96621,0.053069,0.026488,0.984369,0.9069,-0.787925,-0.737772,-1,-1,-0.884994,SITTING
0.965005,0.055064,0.027072,0.98431,0.903712,-0.778718,-0.718037,-1,-1,-0.876953,SITTING
0.965479,0.055571,0.027072,0.98431,0.904965,-0.787925,-0.828031,-1,-1,-0.878385,SITTING
0.966068,0.054675,0.026928,0.98585,0.906524,-0.850744,-0.78575,-1,-1,-0.882149,SITTING
0.965737,0.054218,0.025597,0.985069,0.905647,-0.725292,-0.745807,-1,-1,-0.880791,SITTING
0.965243,0.054188,0.025597,0.984895,0.904341,-0.688012,-0.847512,-1,-1,-0.879084,SITTING
0.96497,0.05437,0.025934,0.984232,0.903619,-0.714976,-0.756123,-1,-1,-0.878697,SITTING
0.964719,0.055641,0.031307,0.983991,0.902954,-0.431479,-0.256713,-0.557311,-0.562144,-0.882169,SITTING
-0.363525,0.463143,0.455208,-0.409781,-0.976568,-0.280176,-0.448717,-0.808214,-1,0.512948,LAYING
-0.384441,0.426187,0.432062,-0.409781,-0.991014,-0.708021,-0.718367,-1,-1,0.52849,LAYING
-0.359452,0.414324,0.377833,-0.323792,-0.987718,-0.579538,-0.768399,-1,-1,0.5102,LAYING
-0.371554,0.413717,0.377833,-0.327812,-0.990207,-0.54247,-0.694063,-1,-1,0.518929,LAYING
-0.377185,0.406896,0.37745,-0.33156,-0.991263,-0.600468,-0.743403,-1,-1,0.523022,LAYING
-0.38165,0.398566,0.368217,-0.336292,-0.992042,-0.63738,-0.814265,-1,-1,0.526126,LAYING
-0.382813,0.39398,0.360003,-0.336292,-0.992239,-0.636776,-0.751417,-1,-1,0.526911,LAYING
-0.380396,0.393093,0.356154,-0.336182,-0.991823,-0.584608,-0.780366,-1,-1,0.525269,LAYING
-0.383156,0.391676,0.356154,-0.338417,-0.992286,-0.585063,-0.799602,-1,-1,0.527278,LAYING
-0.383635,0.388521,0.353926,-0.338417,-0.992372,-0.65641,-0.769598,-1,-1,0.527577,LAYING
-0.377254,0.386573,0.350521,-0.334747,-0.991268,-0.602678,-0.721421,-0.943699,-1,0.522996,LAYING
-0.373243,0.386556,0.349674,-0.327878,-0.990543,-0.584608,-0.724004,-0.943699,-1,0.520141,LAYING
-0.375556,0.385916,0.349674,-0.330534,-0.990962,-0.661785,-0.790883,-1,-1,0.521758,LAYING
-0.377608,0.384914,0.348475,-0.330534,-0.991341,-0.714697,-0.762996,-1,-1,0.523182,LAYING
-0.378587,0.384225,0.347963,-0.333326,-0.99151,-0.672493,-0.673657,-1,-1,0.52389,LAYING
-0.365056,0.497103,0.508011,-0.359835,-0.986707,-0.391058,-0.509773,-0.867644,-0.93912,0.514783,LAYING
-0.370366,0.485576,0.449474,-0.359189,-0.989732,-0.688012,-0.635343,-1,-1,0.517968,LAYING
-0.359202,0.479091,0.447908,-0.314476,-0.987746,-0.643319,-0.638124,-1,-1,0.510061,LAYING
-0.359845,0.474789,0.437206,-0.31465,-0.987876,-0.630474,-0.705153,-0.943699,-1,0.510564,LAYING
-0.357427,0.473674,0.43445,-0.31465,-0.987352,-0.612776,-0.677483,-1,-1,0.508795,LAYING
-0.358272,0.472774,0.434054,-0.313932,-0.987537,-0.606766,-0.714138,-1,-1,0.509456,LAYING
-0.360592,0.472425,0.435804,-0.313932,-0.988039,-0.664456,-0.764112,-1,-1,0.511134,LAYING
-0.357745,0.475278,0.438326,-0.314412,-0.987424,-0.7344,-0.775034,-1,-1,0.509009,LAYING
-0.364394,0.474653,0.438326,-0.328056,-0.988734,-0.672028,-0.783746,-1,-1,0.513761,LAYING
-0.370703,0.47101,0.435742,-0.328056,-0.99005,-0.661477,-0.724056,-1,-1,0.518271,LAYING
-0.372166,0.46959,0.430925,-0.3303,-0.99032,-0.729184,-0.731462,-1,-1,0.519317,LAYING
-0.372839,0.46858,0.430625,-0.3303,-0.990448,-0.733366,-0.797692,-1,-1,0.519857,LAYING
-0.371367,0.46777,0.428943,-0.32797,-0.990178,-0.716503,-0.780176,-1,-1,0.518786,LAYING
-0.368064,0.467685,0.430378,-0.32797,-0.989498,-0.7344,-0.806515,-1,-1,0.516437,LAYING
-0.362386,0.468312,0.430412,-0.326053,-0.988375,-0.699834,-0.836363,-1,-1,0.512429,LAYING
-0.363398,0.467479,0.430412,-0.321419,-0.988598,-0.708021,-0.823668,-1,-1,0.513167,LAYING
-0.364782,0.466714,0.427872,-0.32312,-0.988885,-0.661477,-0.856574,-1,-1,0.514146,LAYING
-0.364212,0.467508,0.431762,-0.323244,-0.988751,-0.645122,-0.803033,-1,-1,0.51374,LAYING
0.951047,-0.166618,-0.182191,0.954433,0.867111,0.476786,0.718856,0.519916,0.495432,-0.798176,WALKING
0.939793,-0.168219,-0.182191,0.954433,0.837636,0.637034,0.761204,0.607147,0.499079,-0.778319,WALKING
0.937074,-0.169304,-0.185502,0.951392,0.830571,0.61602,0.810174,0.564732,0.635038,-0.774374,WALKING
0.933285,-0.171702,-0.185502,0.947636,0.820759,0.547841,0.817962,0.572372,0.539042,-0.771919,WALKING
0.93203,-0.178924,-0.191943,0.947636,0.817512,0.644066,0.81236,0.592528,0.672496,-0.756897,WALKING
0.929759,-0.187072,-0.198049,0.943971,0.811653,0.626818,0.788002,0.557945,0.636234,-0.738905,WALKING
0.92896,-0.192265,-0.207204,0.943971,0.809587,0.62129,0.766987,0.500818,0.632038,-0.74154,WALKING
0.93017,-0.184273,-0.193145,0.947795,0.812703,0.566876,0.769896,0.404622,0.520359,-0.763068,WALKING
0.930568,-0.171904,-0.1817,0.947292,0.813736,0.561388,0.738869,0.607274,0.552702,-0.780556,WALKING
0.935603,-0.165174,-0.1817,0.947292,0.826768,0.659084,0.756416,0.519878,0.315099,-0.791068,WALKING
0.939243,-0.169167,-0.182448,0.957277,0.836192,0.636258,0.781678,0.447998,0.526045,-0.789829,WALKING
0.937656,-0.173845,-0.18746,0.951585,0.832078,0.599593,0.74337,0.481414,0.503447,-0.784521,WALKING
0.939684,-0.169986,-0.18746,0.951585,0.837355,0.587235,0.754509,0.518434,0.518934,-0.795194,WALKING
0.939723,-0.168542,-0.189241,0.954975,0.837452,0.6059,0.793441,0.585202,0.621199,-0.796345,WALKING
0.93761,-0.16911,-0.188833,0.954339,0.83196,0.597771,0.803831,0.571811,0.587878,-0.779454,WALKING
0.951265,-0.168578,-0.184453,0.95638,0.867626,0.688252,0.780864,0.470196,0.547384,-0.813137,WALKING
0.936915,-0.167626,-0.184453,0.948125,0.830218,0.549365,0.76864,0.545583,0.593278,-0.796053,WALKING
0.927651,-0.177371,-0.186985,0.943466,0.806217,0.615868,0.762297,0.55599,0.561525,-0.785759,WALKING
0.926999,-0.185595,-0.196747,0.942506,0.804542,0.6581,0.750182,0.49878,0.573815,-0.776732,WALKING
0.937245,-0.176238,-0.184103,0.942506,0.831091,0.594125,0.795094,0.67904,0.597055,-0.788533,WALKING
0.943435,-0.16492,-0.183491,0.955276,0.847114,0.498175,0.81236,0.604231,0.539123,-0.801532,WALKING
0.94419,-0.158757,-0.173209,0.957997,0.849078,0.543582,0.76892,0.52709,0.549001,-0.800861,WALKING
0.951604,-0.157816,-0.173209,0.961396,0.868466,0.619995,0.760852,0.482072,0.530877,-0.805653,WALKING
0.950166,-0.166222,-0.177941,0.959268,0.864714,0.609837,0.77875,0.643541,0.585633,-0.80884,WALKING
0.946239,-0.167596,-0.179945,0.959268,0.85442,0.582246,0.828813,0.617072,0.537051,-0.811702,WALKING
0.947513,-0.162464,-0.178223,0.957933,0.857749,0.520306,0.803551,0.57316,0.642846,-0.811231,WALKING
0.940421,-0.164697,-0.178223,0.949508,0.839303,0.551152,0.842763,0.577334,0.619792,-0.79944,WALKING
0.934506,-0.170447,-0.184661,0.949508,0.823915,0.583105,0.859288,0.642149,0.609649,-0.791209,WALKING
0.935961,-0.168811,-0.18571,0.951112,0.827681,0.532997,0.814637,0.526742,0.595563,-0.788325,WALKING
0.939532,-0.169072,-0.18571,0.95459,0.836958,0.615658,0.832301,0.531306,0.619576,-0.781947,WALKING
0.915133,-0.126343,-0.120316,0.921737,0.774202,0.670022,0.891064,0.901537,0.718477,-0.850682,WALKING_DOWNSTAIRS
0.926968,-0.113485,-0.120316,0.921737,0.804832,0.612272,0.849106,0.82353,0.583526,-0.879788,WALKING_DOWNSTAIRS
0.952158,-0.116987,-0.131497,0.949565,0.869993,0.481946,0.835788,0.688913,0.512694,-0.87473,WALKING_DOWNSTAIRS
0.956531,-0.106574,-0.112372,0.963962,0.881408,0.522308,0.794534,0.734566,0.641719,-0.88783,WALKING_DOWNSTAIRS
0.945151,-0.112839,-0.112372,0.951168,0.85166,0.464266,0.808873,0.781963,0.562475,-0.869915,WALKING_DOWNSTAIRS
0.936615,-0.130523,-0.131841,0.94486,0.829444,0.503354,0.699487,0.595413,0.210533,-0.83484,WALKING_DOWNSTAIRS
0.948011,-0.112149,-0.099105,0.94486,0.859214,0.587831,0.749603,0.71626,0.510599,-0.865496,WALKING_DOWNSTAIRS
0.952691,-0.11245,-0.099105,0.950599,0.871359,0.592118,0.826582,0.882496,0.831418,-0.885313,WALKING_DOWNSTAIRS
0.935587,-0.138612,-0.140406,0.937297,0.826865,0.595297,0.869398,0.886506,0.751484,-0.858253,WALKING_DOWNSTAIRS
0.933111,-0.146261,-0.121364,0.887289,0.821464,0.551584,0.667295,0.483912,0.362741,-0.761347,WALKING_UPSTAIRS
0.889919,-0.192138,-0.143041,0.884022,0.710889,0.582379,0.660438,0.450049,0.358951,-0.66886,WALKING_UPSTAIRS
0.874562,-0.208437,-0.210122,0.884022,0.672077,0.493349,0.683015,0.476297,0.455362,-0.63588,WALKING_UPSTAIRS
0.873314,-0.211059,-0.210122,0.885145,0.668966,0.528709,0.675942,0.386336,0.497113,-0.624679,WALKING_UPSTAIRS
0.86816,-0.22359,-0.236238,0.867405,0.656267,0.621817,0.689078,0.559214,0.420378,-0.609635,WALKING_UPSTAIRS
0.854524,-0.224689,-0.234355,0.860908,0.622865,0.61045,0.73503,0.683051,0.555981,-0.598626,WALKING_UPSTAIRS
0.833146,-0.233384,-0.234355,0.83333,0.571138,0.567361,0.698447,0.597418,0.368464,-0.569535,WALKING_UPSTAIRS
0.821949,-0.249333,-0.247647,0.83333,0.54423,0.49536,0.617701,0.285515,0.470123,-0.543043,WALKING_UPSTAIRS
0.826354,-0.238454,-0.233856,0.835393,0.554724,0.473031,0.604943,0.400471,0.351513,-0.55367,WALKING_UPSTAIRS
0.920962,-0.124954,-0.140237,0.927741,0.789081,0.585097,0.857563,0.854721,0.42701,-0.805638,WALKING_DOWNSTAIRS
0.929089,-0.120751,-0.135297,0.938816,0.809932,0.583572,0.776356,0.810253,0.648202,-0.814815,WALKING_DOWNSTAIRS
0.933861,-0.113413,-0.124253,0.943534,0.822265,0.387269,0.75853,0.794747,0.5126,-0.807777,WALKING_DOWNSTAIRS
0.934571,-0.115567,-0.124253,0.94339,0.824109,0.339471,0.834415,0.690194,0.527645,-0.795841,WALKING_DOWNSTAIRS
0.920868,-0.120229,-0.132564,0.923529,0.788912,0.604431,0.855801,0.880983,0.687367,-0.792061,WALKING_DOWNSTAIRS
0.919092,-0.109898,-0.112041,0.923529,0.784329,0.583698,0.886204,0.864154,0.619129,-0.802309,WALKING_DOWNSTAIRS
0.930885,-0.111605,-0.112041,0.937492,0.814594,0.539457,0.933873,0.855763,0.710517,-0.804286,WALKING_DOWNSTAIRS
0.923367,-0.116815,-0.127547,0.924933,0.795333,0.529475,0.93764,0.768706,0.588096,-0.804608,WALKING_DOWNSTAIRS
0.923007,-0.10348,-0.108177,0.924933,0.794391,0.50361,0.845619,0.781963,0.67271,-0.813684,WALKING_DOWNSTAIRS
0.888347,-0.166134,-0.141609,0.864257,0.70723,0.594908,0.721595,0.551786,0.421128,-0.642936,WALKING_UPSTAIRS
0.8488,-0.205802,-0.184615,0.85178,0.609064,0.59173,0.626373,0.312971,0.392456,-0.58993,WALKING_UPSTAIRS
0.833504,-0.211215,-0.215491,0.84608,0.571849,0.651907,0.638266,0.505398,0.389613,-0.580641,WALKING_UPSTAIRS
0.8338,-0.210772,-0.215491,0.84608,0.572558,0.521273,0.662135,0.495831,0.215893,-0.577186,WALKING_UPSTAIRS
0.817542,-0.222702,-0.228962,0.805501,0.534129,0.506524,0.654139,0.457729,0.518164,-0.558035,WALKING_UPSTAIRS
0.811208,-0.224532,-0.23178,0.805501,0.519043,0.497361,0.678968,0.53017,0.593287,-0.565224,WALKING_UPSTAIRS
0.827545,-0.217713,-0.222846,0.820368,0.55766,0.319483,0.678154,0.407012,0.544952,-0.573075,WALKING_UPSTAIRS
0.834004,-0.202704,-0.19681,0.847327,0.573049,0.462751,0.652956,0.441478,0.402395,-0.571438,WALKING_UPSTAIRS
0.90785,-0.122842,-0.128682,0.913926,0.755625,0.398277,0.87472,0.879538,0.663792,-0.774703,WALKING_DOWNSTAIRS
0.913837,-0.110519,-0.119378,0.924738,0.77085,0.57664,0.837975,0.743539,0.591439,-0.796043,WALKING_DOWNSTAIRS
0.922414,-0.0997,-0.108384,0.924738,0.792834,0.662877,0.825398,0.793466,0.528546,-0.804107,WALKING_DOWNSTAIRS
0.923971,-0.098568,-0.108384,0.933844,0.796783,0.742131,0.840649,0.732978,0.71227,-0.806508,WALKING_DOWNSTAIRS
0.91329,-0.114128,-0.109972,0.920657,0.76946,0.685473,0.813102,0.715043,0.528258,-0.789695,WALKING_DOWNSTAIRS
0.919511,-0.111896,-0.119096,0.920657,0.785454,0.590542,0.797949,0.760366,0.754124,-0.783318,WALKING_DOWNSTAIRS
0.926452,-0.109448,-0.119096,0.92536,0.803205,0.606007,0.864538,0.980938,0.684808,-0.789663,WALKING_DOWNSTAIRS
0.910586,-0.105943,-0.108349,0.910128,0.762709,0.499728,0.850017,0.860355,0.613533,-0.803624,WALKING_DOWNSTAIRS
0.911556,-0.096364,-0.107032,0.910128,0.765186,0.632354,0.803271,0.826849,0.625488,-0.824843,WALKING_DOWNSTAIRS
0.873622,-0.148734,-0.07181,0.855262,0.670459,0.645513,0.758178,0.609263,0.446978,-0.629849,WALKING_UPSTAIRS
0.83601,-0.198462,-0.193777,0.840282,0.578065,0.616918,0.74674,0.521307,0.517717,-0.585438,WALKING_UPSTAIRS
0.820134,-0.207326,-0.214421,0.832921,0.539886,0.646179,0.673177,0.569928,0.47054,-0.577412,WALKING_UPSTAIRS
0.822839,-0.230398,-0.218285,0.832921,0.546344,0.61348,0.709488,0.436535,0.456642,-0.564108,WALKING_UPSTAIRS
0.826207,-0.245363,-0.244249,0.839064,0.554358,0.546794,0.719128,0.511893,0.619885,-0.552729,WALKING_UPSTAIRS
0.84062,-0.231525,-0.22591,0.839064,0.58936,0.552955,0.657699,0.577641,0.550392,-0.572904,WALKING_UPSTAIRS
0.853144,-0.21392,-0.22591,0.849427,0.619598,0.459469,0.629014,0.430971,0.223302,-0.586197,WALKING_UPSTAIRS
0.834538,-0.213181,-0.226399,0.837547,0.57459,0.553843,0.617114,0.458167,0.357319,-0.56982,WALKING_UPSTAIRS
0.966479,-0.085402,-0.102999,0.975773,0.907633,-0.20758,-0.104249,-0.549862,-0.792618,-0.867314,STANDING
0.955284,-0.098598,-0.105571,0.960917,0.87816,-0.505218,-0.398527,-0.943699,-0.85688,-0.815144,STANDING
0.941746,-0.111162,-0.125652,0.954649,0.84274,-0.551745,-0.618237,-1,-1,-0.76174,STANDING
0.934633,-0.114904,-0.136736,0.95387,0.824239,-0.61402,-0.728567,-1,-1,-0.741512,STANDING
0.933372,-0.116501,-0.139552,0.95387,0.820974,-0.686199,-0.798302,-1,-1,-0.739081,STANDING
0.933024,-0.117931,-0.140712,0.953121,0.820073,-0.714697,-0.815834,-1,-1,-0.737762,STANDING
0.932523,-0.119066,-0.142412,0.95272,0.818778,-0.817601,-0.829152,-1,-1,-0.737248,STANDING
0.931829,-0.119464,-0.143455,0.951678,0.816984,-0.807351,-0.812651,-1,-1,-0.735186,STANDING
0.933242,-0.118043,-0.136252,0.951678,0.820644,-0.566985,-0.527368,-0.943699,-0.93912,-0.737759,STANDING
0.939317,-0.111933,-0.12936,0.952596,0.836402,-0.533248,-0.506307,-0.902724,-0.823157,-0.757341,STANDING
0.943232,-0.106534,-0.129259,0.960627,0.846569,-0.685559,-0.746434,-1,-1,-0.770441,STANDING
0.940997,-0.107593,-0.129259,0.958459,0.840755,-0.692457,-0.862471,-1,-1,-0.762754,STANDING
0.937975,-0.111832,-0.132321,0.95668,0.8329,-0.614164,-0.815232,-1,-1,-0.753394,STANDING
0.936042,-0.115175,-0.13595,0.955366,0.827888,-0.626533,-0.755717,-0.943699,-1,-0.747064,STANDING
0.934884,-0.115344,-0.138462,0.953389,0.824887,-0.559549,-0.631611,-0.902724,-1,-0.744979,STANDING
0.93272,-0.115734,-0.138462,0.950907,0.819293,-0.562085,-0.625159,-0.943699,-1,-0.739878,STANDING
0.931908,-0.118047,-0.138646,0.950907,0.817192,-0.669877,-0.779448,-1,-1,-0.735807,STANDING
0.851726,-0.171252,-0.182758,0.757771,0.6174,-0.567221,-0.433718,-0.867644,-0.93912,-0.572663,STANDING
0.852265,-0.173677,-0.182758,0.854713,0.617615,-0.577542,-0.533361,-1,-1,-0.572085,STANDING
0.838522,-0.180489,-0.199285,0.854713,0.583936,-0.72265,-0.76209,-1,-1,-0.550723,STANDING
0.845264,-0.179566,-0.201366,0.857786,0.60023,-0.74384,-0.781671,-1,-1,-0.561772,STANDING
0.846382,-0.18034,-0.201399,0.865339,0.60293,-0.7344,-0.782465,-1,-1,-0.563455,STANDING
0.844141,-0.181402,-0.201421,0.864945,0.597494,-0.778718,-0.837837,-1,-1,-0.55958,STANDING
0.848577,-0.178718,-0.197534,0.864945,0.608284,-0.752955,-0.727352,-1,-1,-0.567057,STANDING
0.857989,-0.175059,-0.195286,0.870214,0.631241,-0.602678,-0.592886,-1,-0.792618,-0.582198,STANDING
0.866557,-0.170705,-0.186955,0.881223,0.652277,-0.573223,-0.526951,-1,-0.764658,-0.59737,STANDING
0.870821,-0.165886,-0.186368,0.888555,0.662783,-0.565666,-0.390151,-1,-0.715006,-0.605773,STANDING
0.868095,-0.165485,-0.186368,0.885608,0.656059,-0.511143,-0.349351,-0.836457,-0.894813,-0.601079,STANDING
0.859312,-0.170266,-0.188088,0.868816,0.634502,-0.490858,-0.445619,-0.836457,-0.85688,-0.586015,STANDING
0.852548,-0.174956,-0.18909,0.868816,0.617944,-0.590466,-0.55763,-1,-0.93912,-0.574362,STANDING
0.8518,-0.175605,-0.194276,0.86786,0.616114,-0.622721,-0.67826,-1,-1,-0.573252,STANDING
0.847348,-0.179771,-0.194276,0.864769,0.605297,-0.573223,-0.741684,-1,-1,-0.564825,STANDING
0.844959,-0.182721,-0.198808,0.864769,0.599483,-0.602678,-0.772041,-1,-1,-0.560365,STANDING
0.850396,-0.175762,-0.190141,0.866095,0.612695,-0.623958,-0.77887,-1,-1,-0.569745,STANDING
0.853201,-0.16851,-0.18861,0.874244,0.619517,-0.595687,-0.754821,-0.943699,-1,-0.574227,STANDING
0.926482,0.163236,0.188683,0.898291,0.804518,-0.468283,-0.416226,-0.808214,-0.894813,-0.75547,SITTING
0.886163,0.214514,0.188683,0.898231,0.701042,-0.74347,-0.724757,-1,-1,-0.654216,SITTING
0.883831,0.217174,0.188568,0.898231,0.695105,-0.828235,-0.82275,-1,-1,-0.653193,SITTING
0.885842,0.21677,0.184491,0.905787,0.700115,-0.817601,-0.891316,-1,-1,-0.656094,SITTING
0.885292,0.217127,0.184491,0.905787,0.69874,-0.828235,-0.842953,-1,-1,-0.65618,SITTING
0.885557,0.216759,0.184079,0.906748,0.6994,-0.778718,-0.803416,-1,-1,-0.65764,SITTING
0.885182,0.217149,0.184836,0.906748,0.698463,-0.797465,-0.85636,-1,-1,-0.657165,SITTING
0.884876,0.218161,0.185987,0.905711,0.6977,-0.778718,-0.889094,-1,-1,-0.655474,SITTING
0.88401,0.21944,0.187116,0.90526,0.695537,-0.769828,-0.895607,-1,-1,-0.653102,SITTING
0.883686,0.220198,0.187143,0.90526,0.694729,-0.778718,-0.838706,-1,-1,-0.651696,SITTING
0.884045,0.220282,0.187143,0.905261,0.695626,-0.769828,-0.823028,-1,-1,-0.652108,SITTING
0.883345,0.220321,0.187986,0.903524,0.693879,-0.763782,-0.824832,-1,-1,-0.651881,SITTING
0.881897,0.221549,0.189993,0.903221,0.690268,-0.785263,-0.826882,-1,-1,-0.648487,SITTING
0.880841,0.222928,0.189993,0.901712,0.687638,-0.654215,-0.53285,-1,-1,-0.645684,SITTING
0.982248,0.0231,0.161304,0.877719,0.950845,-0.341826,-0.260175,-0.574554,-0.618236,-0.93507,SITTING
0.969043,0.040365,0.035681,0.973973,0.914712,-0.578678,-0.584971,-1,-0.894813,-0.883121,SITTING
0.961603,0.062439,0.035681,0.973973,0.894754,-0.562085,-0.489556,-1,-0.823157,-0.884235,SITTING
0.9663,0.063373,0.040621,0.982692,0.907139,-0.639231,-0.56621,-1,-0.93912,-0.892113,SITTING
0.965173,0.070057,0.048764,0.984437,0.904156,-0.678906,-0.708707,-1,-1,-0.889603,SITTING
0.965035,0.076954,0.050034,0.984437,0.903792,-0.595687,-0.762076,-1,-1,-0.890313,SITTING
0.96567,0.080136,0.053296,0.984962,0.90547,-0.616494,-0.809616,-1,-1,-0.890381,SITTING
0.965925,0.083087,0.056119,0.985693,0.906145,-0.725292,-0.732453,-1,-1,-0.88964,SITTING
0.966025,0.08344,0.056119,0.985778,0.906408,-0.686942,-0.658433,-1,-1,-0.889103,SITTING
0.966826,0.073008,0.055769,0.985778,0.908532,-0.623056,-0.581391,-1,-0.894813,-0.897382,SITTING
0.968108,0.013645,0.048375,0.985574,0.911927,-0.425829,-0.358173,-0.646947,-0.52131,-0.921227,SITTING
0.963462,-0.019405,0.057255,0.970117,0.89967,-0.309741,-0.208087,-0.646947,-0.41952,-0.914592,SITTING
0.956306,0.052789,0.088753,0.969488,0.880803,-0.529449,-0.343004,-1,-0.764658,-0.931413,SITTING
0.962042,0.083402,0.088753,0.969488,0.895953,-0.730889,-0.658769,-1,-1,-0.901746,SITTING
0.969604,0.058054,0.055855,0.984046,0.915897,-0.666189,-0.657482,-1,-1,-0.910811,SITTING
0.967875,0.063498,0.042198,0.986314,0.911311,-0.649729,-0.684366,-1,-1,-0.899427,SITTING
-0.347188,0.490274,0.519348,-0.383011,-0.97504,-0.367982,-0.449128,-0.902724,-0.738881,0.500926,LAYING
-0.419643,0.470592,0.438301,-0.383011,-0.997127,-0.685559,-0.735476,-1,-1,0.553343,LAYING
-0.411479,0.463723,0.430492,-0.375032,-0.996309,-0.691933,-0.79902,-1,-1,0.547426,LAYING
-0.413563,0.458221,0.423357,-0.370774,-0.996551,-0.688012,-0.775254,-1,-1,0.548939,LAYING
-0.42304,0.45318,0.418289,-0.382972,-0.997511,-0.684308,-0.783605,-1,-1,0.555703,LAYING
-0.425879,0.448633,0.414067,-0.382972,-0.997775,-0.730889,-0.791804,-1,-1,0.557734,LAYING
-0.418847,0.446352,0.40793,-0.382748,-0.997099,-0.763782,-0.874025,-1,-1,0.552728,LAYING
-0.412959,0.445159,0.407696,-0.365676,-0.996496,-0.708021,-0.879878,-1,-1,0.548522,LAYING
-0.410589,0.443076,0.405616,-0.363075,-0.996221,-0.688012,-0.775754,-1,-1,0.546835,LAYING
-0.403495,0.441862,0.403761,-0.362389,-0.995299,-0.625508,-0.779694,-1,-1,0.541807,LAYING
-0.396349,0.441685,0.404386,-0.352367,-0.994354,-0.609109,-0.766941,-1,-1,0.536723,LAYING
